PK_CODIGO_MAPIISS;DESCRIPCION_MAPIISS;UVR;VR_CIRUJANO;VR_ANESTESIOLOGO;VR_AYUDANTE;VR_SALA;VR_MATERIALES;VR_NETO;TIPO_EVENTO;FK_ID_CENTRO_COSTOS;FK_ID_TARIFARIO;APLICA_SEXO;DESCRIP_EVENTO;AUT_AMB;AUT_HOSP;CANT_MAXIMA;FK_NIVEL_ATENCION;FK_TIPO_RIPS
383901;ANASTOMOSIS VENOSA TERMINO-TERMINAL SUPRAPATELAR    (8);130;165100;124800;46800;153075;131115;620890;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
383902;ANASTOMOSIS VENOSA TERMINO-TERMINAL INFRAPATELAR    (8);130;165100;124800;46800;153075;131115;620890;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384201;RESECCION CON INJERTO AUTOLOGO O PROTESIS DE VASOS DE LA ZONA I Y III DEL CUELLO    (11);300;381000;288000;108000;401015;0;1178015;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384202;RESECCION CON INJERTO AUTOLOGO O PROTESIS DE VASOS DE LA ZONA II DE CUELLO    (11);300;381000;288000;108000;401015;0;1178015;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384301;RESECCION DE SUBCLAVIA CON INTERPOSICION DE INJERTO O PROTESIS    (9);220;279400;211200;79200;279405;0;849205;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384302;RESECCION AXILAR CON INTERPOSICION DE INJERTO O PROTESIS    (9);220;279400;211200;79200;279405;0;849205;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384303;RESECCION EN BRAZO O ANTEBRAZO CON INTERPOSICION DE INJERTO O PROTESIS     (9);220;279400;211200;79200;279405;0;849205;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384400;RESECCION CON SUSTITUCION DE AORTA ABDOMINAL SOD;250;317500;240000;90000;318255;0;965755;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384500;RESECCION CON SUSTITUCION DE VASOS TORACICOS SOD;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384600;RESECCION CON SUSTITUCION DE ARTERIAS ABDOMINALES SOD;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384700;RESECCION CON SUSTITUCION DE VENAS ABDOMINALES SOD    (11);250;317500;240000;90000;318255;0;965755;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384801;RESECCION ARTERIAL SUPRAPATELAR CON INJERTO AUTOLOGO O PROTESIS     (9);220;279400;211200;79200;279405;0;849205;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384802;RESECCION ARTERIAL INFRAPATELAR CON INJERTO AUTOLOGO O PROTESIS     (9);220;279400;211200;79200;279405;0;849205;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384900;RESECCION CON SUSTITUCION DE VENAS DE MIEMBROS INFERIORES SOD     (9);220;279400;211200;79200;279405;0;849205;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
384901;TRANSPOSICION  VENOSA CON SEGMENTO VALVULADO;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385101;"OCLUSION; PINZAMIENTO  O LIGADURA DE ARTERIAS DE CIRCULACION CEREBRAL ANTERIOR";685;869950;657600;246600;965850;0;2740000;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385102;"OCLUSION; PINZAMIENTO  O LIGADURA DE ARTERIA CAROTIDA INTRACEREBRAL";350;444500;336000;126000;445560;0;1352060;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385103;"OCLUSION; PINZAMIENTO  O LIGADURA DE CAROTIDA EN SENO CAVERNOSO";350;444500;336000;126000;445560;0;1352060;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385104;"OCLUSION; PINZAMIENTO  O LIGADURA DE ARTERIA CEREBRAL MEDIA";350;444500;336000;126000;445560;0;1352060;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385105;"OCLUSION; PINZAMIENTO  O LIGADURA DE VASOS MENINGEOS Y/O SENOS DURALES";685;869950;657600;246600;965850;0;2740000;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385110;"OCLUSION; PINZAMIENTO  O LIGADURA DE ARTERIAS DE CIRCULACION CEREBRAL POSTERIOR";685;869950;657600;246600;965850;0;2740000;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385111;"OCLUSION; PINZAMIENTO  O LIGADURA DE LESION  EN ARTERIA VERTEBRAL";350;444500;336000;126000;445560;0;1352060;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385120;OCLUSION DE LESION EN VASOS INTRACRANEALES POR VIA ENDOVASCULAR    (245) (248);0;0;0;0;0;0;2157060;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;4;AP
385201;"OCLUSION; PINZAMIENTO  O LIGADURA ARTERIAL EN ZONA I Y III DEL CUELLO    (7)";110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385202;"OCLUSION; PINZAMIENTO  O LIGADURA ARTERIAL EN ZONA II DEL CUELLO    (7)";110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385203;"OCLUSION; PINZAMIENTO  O LIGADURA VENOSA EN ZONA I Y III DEL CUELLO    (7)";110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385204;"OCLUSION; PINZAMIENTO  O LIGADURA VENOSA EN ZONA II DEL CUELLO    (7)";110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385220;OCLUSION  DE VASOS DE CABEZA Y CUELLO POR VIA ENDOVASCULAR    (245) (248) (352);0;0;0;0;0;0;1647915;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;4;AP
385301;"OCLUSION; PINZAMIENTO  O LIGADURA DE SUBCLAVIA     (78)";100;127000;96000;36000;144645;109205;512850;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385303;"OCLUSION; PINZAMIENTO  O LIGADURA DE VASOS EN BRAZO O ANTEBRAZO    (78)";80;101600;76800;28800;114830;88610;410640;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385320;OCLUSION DE VASOS DE MIEMBROS SUPERIORES POR VIA ENDOVASCULAR    (78);0;0;0;0;0;0;358385;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
385401;OCLUSION DE VASOS ESPINALES POR VIA ENDOVASCULAR    (253);0;0;0;0;0;0;2137625;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;4;AP
385500;"OCLUSION; PINZAMIENTO  O LIGADURA DE VASOS TORACICOS SOD";125;158750;120000;45000;153075;131115;607940;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385520;OCLUSION DE VASOS TORACICOS POR VIA ENDOVASCULAR;0;0;0;0;0;0;358385;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
385601;"OCLUSION; PINZAMIENTO  O LIGADURA DE ARTERIAS ABDOMINALES; UNA O MAS  (SELECTIVAS)";130;165100;124800;46800;153075;131115;620890;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385620;OCLUSION DE ARTERIAS ABDOMINALES POR VIA ENDOVASCULAR;0;0;0;0;0;0;358385;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
385701;"OCLUSION; PINZAMIENTO  O LIGADURA DE VENAS INTRAABDOMINALES; UNA  O MAS";130;165100;124800;46800;153075;131115;620890;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
385720;OCLUSION DE VENAS INTRAABDOMINALES POR VIA ENDOVASCULAR;0;0;0;0;0;0;358385;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
385801;"OCLUSION; PINZAMIENTO O LIGADURA ARTERIAL SUPRAPATELAR    (78)";80;101600;76800;28800;114830;88610;410640;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385802;"OCLUSION; PINZAMIENTO O LIGADURA ARTERIAL INFRAPATELAR    (78)";80;101600;76800;28800;114830;88610;410640;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385820;OCLUSION DE ARTERIAS DE MIEMBROS INFERIORES POR VIA ENDOVASCULAR;0;0;0;0;0;0;358385;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
385901;"OCLUSION; PINZAMIENTO O LIGADURAVENOSA PROFUNDA SUPRAPATELAR    (78)";80;101600;76800;28800;114830;88610;410640;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385902;"OCLUSION; PINZAMIENTO O LIGADURAVENOSA PROFUNDA INFRAPATELAR    (78)";80;101600;76800;28800;114830;88610;410640;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385903;LIGADURA DE PERFORANTES;110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
385920;OCLUSION DE VENAS DE MIEMBROS INFERIORES POR VIA ENDOVASCULAR;0;0;0;0;0;0;358385;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
386100;TOMA DE INJERTO ARTERIAL SOD;55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
386200;TOMA DE INJERTO VENOSO SOD;55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
386301;"ESCLEROSIS DE LESION EN VASOS SANGUINEOS; POR VIA PERCUTANEA    (331) (332)    ";0;0;0;0;0;0;323705;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
386402;"EXTRACCION DE CUERPO EXTRANO INTRAVASCULAR (ARTERIAL) (VENOSO); VIA ENDOVASCULAR [PERCUTANEA]";0;0;0;0;0;0;307965;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
387300;INSERCION DE IMPLANTE O FILTRO EN VENA CAVA (SUPERIOR O INFERIOR) SOD;0;0;0;0;0;0;345040;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
388700;LIGADURA Y ESCISION DE VENAS VARICOSAS ABDOMINALES SOD;125;158750;120000;45000;153075;131115;607940;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
388901;LIGADURA Y ESCISION SUPRAPATELAR DE VENAS VARICOSAS;110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
388902;LIGADURA Y ESCISION INFRAPATELAR DE VENAS VARICOSAS NCOC;100;127000;96000;36000;144645;109205;512850;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
388903;LIGADURA Y ESCISION DE SAFENA EXTERNA;110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
388904;LIGADURA Y ESCISION  DE SAFENA INTERNA;110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
389001;COLOCACION DE CATETER ARTERIAL FEMORAL O BRAQUIAL;0;0;0;0;0;0;35550;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
389002;COLOCACION CATETER ARTERIAL PERIFERICO (LINEA ARTERIAL) NCOC;0;0;0;0;0;0;35550;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
389101;IMPLANTACION DE CATETER VENOSO SUBCLAVIO O  FEMORAL    (415);50;63500;48000;18000;55605;45305;230410;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
389102;INSERCION DE CATETER YUGULAR ASCENDENTE;0;0;0;0;0;0;35550;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
389103;INSERCION DE CATETER CENTRAL POR VIA PERIFERICA NCOC    (335);0;0;0;0;0;0;124965;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
389400;DISECCION VENOSA SOD;0;0;0;0;0;0;16155;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
389500;CATETERIZACION VENOSA PARA DIALISIS RENAL SOD;50;63500;48000;18000;55605;45305;230410;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
389900;FLEBOTOMIA TERAPEUTICA SOD;0;0;0;0;0;0;29560;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
390100;ANASTOMOSIS (INJERTO) AORTA ASCENDENTE-ARTERIA PULMONAR SOD;350;444500;336000;126000;445560;0;1352060;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
390200;ANASTOMOSIS (INJERTO) SUBCLAVIA-PULMONAR SOD;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
391201;DERIVACION YUGULO-CAVA;200;254000;192000;72000;246970;0;764970;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
391202;DERIVACION YUGULO- ATRIAL;200;254000;192000;72000;246970;0;764970;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
391701;DERIVACION PORTO- CAVA;200;254000;192000;72000;246970;0;764970;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
391702;DERIVACION MESENTERICO- CAVA;200;254000;192000;72000;246970;0;764970;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
391703;DERIVACION ESPLENO-RENAL;200;254000;192000;72000;246970;0;764970;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
391704;DERIVACION PORTO-SISTEMICA TRANSYUGULAR INTRAHEPATICA ( T.I.P.S.)    (147);0;0;0;0;0;0;1561930;NO POS;18;1;Ambos;Apoyo Tp. No Pos:;SI;SI;30;4;AP
392100;ANASTOMOSIS DE VENA CAVA-ARTERIA PULMONAR SOD;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392201;DERIVACION DE AORTA A CAROTIDA;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392202;DERIVACION O PUENTE AXILO- AXILAR;180;228600;172800;64800;246970;0;713170;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392203;DERIVACION O PUENTE SUBCLAVIO- SUBCLAVIO;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392204;DERIVACION O PUENTE AORTO- SUBCLAVIO;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392400;DERIVACION AORTA-RENAL SOD    (12);240;304800;230400;86400;318255;0;939855;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392501;DERIVACION AORTO-FEMORAL    (12);240;304800;230400;86400;318255;0;939855;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392502;DERIVACION AORTO-ILIACA    (12);240;304800;230400;86400;318255;0;939855;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392601;DERIVACION O PUENTE FEMORO- FEMORAL [ CRUZADO];150;190500;144000;54000;186410;140120;715030;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
392602;DERIVACION O  PUENTE AXILO- FEMORAL UNILATERAL;180;228600;172800;64800;246970;0;713170;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
392603;DERIVACION O PUENTE AXILO- FEMORAL BIFEMORAL [CRUZADO];250;317500;240000;90000;318255;0;965755;NO POS;5;1;Ambos;Cirugia No Pos:;SI;SI;1;3;AP
392604;DERIVACION AORTICO-MESENTERICO SUPERIOR;250;317500;240000;90000;318255;0;965755;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392701;FORMACION DE FISTULA AV (PERIFERICA) PARA DIALISIS RENAL;130;165100;124800;46800;153075;131115;620890;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392702;FORMACION DE FISTULA AV (PERIFERICA) PARA DIALISIS RENAL CON PROTESIS [DERIVACION AV POR CANULA EXTERNA DE SCRIBNER] [INSERCION DE CANULA VASO A VASO];130;165100;124800;46800;153075;131115;620890;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392800;DERIVACION O PUENTES EN VASOS PERIFERICOS SOD;150;190500;144000;54000;186410;140120;715030;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392802;DERIVACION (INJERTO) O PUENTE FEMORO-PERONEAL;150;190500;144000;54000;186410;140120;715030;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392803;DERIVACION (INJERTO) O PUENTE FEMORO-POPLITEO;150;190500;144000;54000;186410;140120;715030;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
392804;DERIVACION (INJERTO) O PUENTE FEMORO-TIBIAL;150;190500;144000;54000;186410;140120;715030;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
393201;SUTURA DE ARTERIAS EN ZONA I Y III DEL CUELLO     (7);110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
393202;SUTURA DE ARTERIAS EN ZONA II DEL CUELLO    (7);110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
393203;SUTURA DE VENAS ZONA I Y III DE CUELLO    (7);110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
393204;SUTURA DE VENAS ZONA II DE CUELLO    (7);110;139700;105600;39600;148545;123310;556755;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
393306;RECONSTRUCCION DE VASOS PERIFERICOS EN MANO    (167);150;190500;144000;54000;186410;140120;715030;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
394100;CONTROL DE HEMORRAGIA DESPUES DE CIRUGIA VASCULAR SOD;80;101600;76800;28800;114830;88610;410640;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
395010;ANGIOPLASTIA  CON BALON DE VASOS INTRACRANEALES    (246)   (248);0;0;0;0;0;0;2157060;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;4;AP
395012;ANGIOPLASTIA O ATERECTOMIA CON BALON DE ARTERIA CAROTIDA    (150);0;0;0;0;0;0;717465;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395013;ANGIOPLASTIA O ATERECTOMIA CON BALON DE ARTERIA VERTEBRAL    (150) (352);0;0;0;0;0;0;717465;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395014;ANGIOPLASTIA O ATERECTOMIA CON BALON DE ARTERIA BASILAR    (150) (352);0;0;0;0;0;0;717465;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395015;"ANGIOPLASTIA DE ARTERIA CAROTIDA; CON PROTESIS  (STENT) O INJERTO(S)  PROTESICO (S)    (352)";0;0;0;0;0;0;898095;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395016;"ANGIOPLASTIA ARTERIA VERTEBRAL; CON PROTESIS (STENT) O INJERTO(S)  PROTESICO (S)    (352)";0;0;0;0;0;0;898095;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395017;"ANGIOPLASTIA O ATERECTOMIA CON BALON DE ARTERIA BASILAR; CON PROTESIS (STENT) O INJERTO(S)  PROTESICO (S)    (352)";0;0;0;0;0;0;898095;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395021;"ANGIOPLASTIA O ATERECTOMIA CON BALON DE VASOS DE CABEZA Y CUELLO; CON PROTESIS (STENT) O INJERTO(S)  PROTESICO (S) NCOC    (59)";0;0;0;0;0;0;914970;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395030;ANGIOPLASTIA CON BALON  DE VASOS DE MIEMBROS SUPERIORES;0;0;0;0;0;0;717465;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395031;"ANGIOPLASTIA  CON BALON DE VASOS DE MIEMBROS SUPERIORES; CON PROTESIS (STENT) O INJERTO(S)  PROTESICO (S)    (59)";0;0;0;0;0;0;914970;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395060;ANGIOPLASTIA O ATERECTOMIA DE VASOS ABDOMINALES CON BALON NCOC    (59);0;0;0;0;0;0;717465;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395061;"ANGIOPLASTIA O ATERECTOMIA DE VASOS ABDOMINALES CON BALON; CON PROTESIS  (STENT) O INJERTO(S)  PROTESICO (S) NCOC    (59)";0;0;0;0;0;0;914970;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395080;"ANGIOPLASTIA O ATERECTOMIA DE VASOS DE MIEMBROS INFERIORES; CON BALON    (59)";0;0;0;0;0;0;717465;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395081;"ANGIOPLASTIA O ATERECTOMIA DE VASOS DE MIEMBROS INFERIORES; CON BALON;  PROTESIS (STENT) O INJERTO(S)  PROTESICO (S)    (59)";0;0;0;0;0;0;914970;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;3;AP
395200;REPARO ENDOVASCULAR DE ANEURISMA SOD   (250) (333);0;0;0;0;0;0;2157060;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;4;AP
395301;"REPARACION DE FISTULA ARTERIOVENOSA POR LIGADURA; RESECCION O SUTURA";140;177800;134400;50400;186410;140120;689130;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
395302;REPARACION DE FISTULA ARTERIOVENOSA POR EMBOLIZACION;0;0;0;0;0;0;358385;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;2;AP
397201;EXPLORACION DE ARTERIAS EN CUERO CABELLUDO Y CARA;75;95250;72000;27000;114830;88610;397690;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397202;EXPLORACION DE ARTERIAS ZONA I Y  III DE  CUELLO;90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397203;EXPLORACION DE ARTERIAS EN ZONA II DE CUELLO;90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397204;EXPLORACION DE VENAS EN CUERO CABELLUDO Y CARA;75;95250;72000;27000;114830;88610;397690;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397205;EXPLORACION DE VENA EN ZONA I Y III DEL CUELLO;90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397206;EXPLORACION DE VENA EN ZONA II DEL CUELLO;90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397301;EXPLORACION DE ARTERIA SUBCLAVIA  (6);90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397302;EXPLORACION DE ARTERIA AXILAR    (6);90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397303;EXPLORACION DE ARTERIA DE BRAZO O ANTEBRAZO    (6);55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397304;EXPLORACION DE VENA SUBCLAVIA    (6);90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397305;EXPLORACION DE VENA AXILAR    (6);90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397306;EXPLORACION DE VENA DE BRAZO O ANTEBRAZO    (6);55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397400;EXPLORACION DE AORTA ABDOMINAL SOD;90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397500;EXPLORACION DE VASOS TORACICOS SOD;95;120650;91200;34200;144645;109205;499900;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397601;"EXPLORACION DE ARTERIAS ABDOMINALES;  UNA O MAS";90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397700;EXPLORACION DE VENAS ABDOMINALES SOD;90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397801;EXPLORACION ARTERIAL SUPRAPATELAR    (6);55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397802;EXPLORACION ARTERIAL INFRAPATELAR    (6);55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397901;EXPLORACION VENOSA SUPRAPATELAR    (6);55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
397902;EXPLORACION VENOSA INFRAPATELAR    (6);55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
398001;RESECCION DE TUMOR DE CUERPO CAROTIDEO (QUEMODECTOMIA) SIN ESCISION  DE LA  CAROTIDA;200;254000;192000;72000;246970;0;764970;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
398002;RESECCION DE TUMOR DE CUERPO CAROTIDEO (QUEMODECTOMIA) CON ESCISION DE LA  CAROTIDA;210;266700;201600;75600;279405;0;823305;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
399200;INYECCION DE AGENTE ESCLEROSANTE EN VENA (ESCLEROTERAPIA) SOD    (293) (294);0;0;0;0;0;0;17475;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
399400;SUSTITUCION O REVISION DE CANULA VASO A VASO SOD;60;76200;57600;21600;81175;57410;293985;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
399501;HEMODIALISIS CON BICARBONATO    (309);0;0;0;0;0;0;13015;POS;19;1;Ambos;Apoyo Tp:;SI;SI;30;1;AP
399601;SERVICIO DE PERFUSIONISTA (POR INTERVENCION)  ;0;0;0;0;0;0;105980;POS;19;1;Ambos;Apoyo Tp:;SI;NO;30;1;AP
401101;BIOPSIA DE GANGLIO LINFATICO SUPERFICIAL;25;31750;24000;0;26790;32005;114545;POS;2;1;Ambos;Cirugia:;SI;NO;1;1;AP
401102;BIOPSIA DE GANGLIO LINFATICO PROFUNDO;55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
402100;ESCISION DE GANGLIO LINFATICO CERVICAL PROFUNDO SOD;55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
402200;ESCISION DE GANGLIO LINFATICO MAMARIO INTERNO SOD;55;69850;52800;19800;81175;57410;281035;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
402300;ESCISION DE GANGLIO LINFATICO AXILAR SOD;90;114300;86400;32400;129655;95015;457770;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
402400;ESCISION DE GANGLIO LINFATICO INGUINAL SOD;150;190500;144000;54000;186410;140120;715030;POS;4;1;Ambos;Cirugia:;SI;SI;1;3;AP
402500;ESCISION DE HIGROMA  QUISTICO DE CUELLO SOD;100;127000;96000;36000;144645;109205;512850;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
402600;ESCISION DE LINFANGIOMA DE CUELLO SOD;100;127000;96000;36000;144645;109205;512850;POS;4;1;Ambos;Cirugia:;SI;SI;1;2;AP
