ID;FK_TARIFARIO;COD_ARTICULO;PARAGRAFO;FK_CODIGO_CUPS;DESCRIPCION;TIPO_PARAGRAFO
338;1;1;aplica 1;63901;Procedimiento No aplica para la Edad o Sexo.;edad
339;1;1;aplica 1;63902;Procedimiento No aplica para la Edad o Sexo.;edad
340;1;1;aplica 1;63903;Procedimiento No aplica para la Edad o Sexo.;edad
341;1;1;aplica 1;64100;Procedimiento No aplica para la Edad o Sexo.;edad
342;1;1;aplica 1;65100;Procedimiento No aplica para la Edad o Sexo.;edad
343;1;1;aplica 1;65200;Procedimiento No aplica para la Edad o Sexo.;edad
344;1;1;aplica 1;66100;Procedimiento No aplica para la Edad o Sexo.;edad
345;1;1;aplica 1;67000;Procedimiento No aplica para la Edad o Sexo.;edad
346;1;1;aplica 1;67100;Procedimiento No aplica para la Edad o Sexo.;edad
347;1;1;aplica 1;67200;Procedimiento No aplica para la Edad o Sexo.;edad
348;1;1;aplica 1;68100;Procedimiento No aplica para la Edad o Sexo.;edad
349;1;1;aplica 1;68900;Procedimiento No aplica para la Edad o Sexo.;edad
350;1;1;aplica 1;69100;Procedimiento No aplica para la Edad o Sexo.;edad
351;1;1;aplica 1;70000;Procedimiento No aplica para la Edad o Sexo.;edad
352;1;1;aplica 1;71100;Procedimiento No aplica para la Edad o Sexo.;edad
353;1;1;aplica 1;71200;Procedimiento No aplica para la Edad o Sexo.;edad
354;1;1;aplica 1;71300;Procedimiento No aplica para la Edad o Sexo.;edad
355;1;1;aplica 1;71400;Procedimiento No aplica para la Edad o Sexo.;edad
356;1;1;aplica 1;71600;Procedimiento No aplica para la Edad o Sexo.;edad
357;1;1;aplica 1;71700;Procedimiento No aplica para la Edad o Sexo.;edad
358;1;1;aplica 1;72100;Procedimiento No aplica para la Edad o Sexo.;edad
359;1;1;aplica 1;72200;Procedimiento No aplica para la Edad o Sexo.;edad
360;1;1;aplica 1;72300;Procedimiento No aplica para la Edad o Sexo.;edad
361;1;1;aplica 1;72301;Procedimiento No aplica para la Edad o Sexo.;edad
362;1;1;aplica 1;74100;Procedimiento No aplica para la Edad o Sexo.;edad
363;1;1;aplica 1;75300;Procedimiento No aplica para la Edad o Sexo.;edad
364;1;1;aplica 1;75400;Procedimiento No aplica para la Edad o Sexo.;edad
365;1;1;aplica 1;76100;Procedimiento No aplica para la Edad o Sexo.;edad
366;1;1;aplica 1;76200;Procedimiento No aplica para la Edad o Sexo.;edad
367;1;1;aplica 1;76400;Procedimiento No aplica para la Edad o Sexo.;edad
368;1;1;aplica 1;76500;Procedimiento No aplica para la Edad o Sexo.;edad
369;1;1;aplica 1;78100;Procedimiento No aplica para la Edad o Sexo.;edad
370;1;1;aplica 1;78200;Procedimiento No aplica para la Edad o Sexo.;edad
371;1;1;aplica 1;80100;Procedimiento No aplica para la Edad o Sexo.;edad
372;1;1;aplica 1;81100;Procedimiento No aplica para la Edad o Sexo.;edad
373;1;1;aplica 1;82000;Procedimiento No aplica para la Edad o Sexo.;edad
374;1;1;aplica 1;82100;Procedimiento No aplica para la Edad o Sexo.;edad
375;1;1;aplica 1;82301;Procedimiento No aplica para la Edad o Sexo.;edad
376;1;1;aplica 1;82302;Procedimiento No aplica para la Edad o Sexo.;edad
377;1;1;aplica 1;82401;Procedimiento No aplica para la Edad o Sexo.;edad
378;1;1;aplica 1;82501;Procedimiento No aplica para la Edad o Sexo.;edad
379;1;1;aplica 1;82600;Procedimiento No aplica para la Edad o Sexo.;edad
380;1;1;aplica 1;83100;Procedimiento No aplica para la Edad o Sexo.;edad
381;1;1;aplica 1;83200;Procedimiento No aplica para la Edad o Sexo.;edad
382;1;1;aplica 1;83300;Procedimiento No aplica para la Edad o Sexo.;edad
383;1;1;aplica 1;83400;Procedimiento No aplica para la Edad o Sexo.;edad
384;1;1;aplica 1;84100;Procedimiento No aplica para la Edad o Sexo.;edad
385;1;1;aplica 1;84200;Procedimiento No aplica para la Edad o Sexo.;edad
386;1;1;aplica 1;84300;Procedimiento No aplica para la Edad o Sexo.;edad
387;1;1;aplica 1;84400;Procedimiento No aplica para la Edad o Sexo.;edad
388;1;1;aplica 1;85100;Procedimiento No aplica para la Edad o Sexo.;edad
389;1;1;aplica 1;85200;Procedimiento No aplica para la Edad o Sexo.;edad
390;1;1;aplica 1;85300;Procedimiento No aplica para la Edad o Sexo.;edad
391;1;1;aplica 1;86101;Procedimiento No aplica para la Edad o Sexo.;edad
392;1;1;aplica 1;86102;Procedimiento No aplica para la Edad o Sexo.;edad
393;1;1;aplica 1;86200;Procedimiento No aplica para la Edad o Sexo.;edad
394;1;1;aplica 1;86300;Procedimiento No aplica para la Edad o Sexo.;edad
395;1;1;aplica 1;86400;Procedimiento No aplica para la Edad o Sexo.;edad
396;1;1;aplica 1;87100;Procedimiento No aplica para la Edad o Sexo.;edad
397;1;1;aplica 1;87300;Procedimiento No aplica para la Edad o Sexo.;edad
398;1;1;aplica 1;87401;Procedimiento No aplica para la Edad o Sexo.;edad
399;1;1;aplica 1;88100;Procedimiento No aplica para la Edad o Sexo.;edad
400;1;1;aplica 1;88201;Procedimiento No aplica para la Edad o Sexo.;edad
401;1;1;aplica 1;88202;Procedimiento No aplica para la Edad o Sexo.;edad
402;1;1;aplica 1;88401;Procedimiento No aplica para la Edad o Sexo.;edad
403;1;1;aplica 1;88402;Procedimiento No aplica para la Edad o Sexo.;edad
404;1;1;aplica 1;88403;Procedimiento No aplica para la Edad o Sexo.;edad
405;1;1;aplica 1;89101;Procedimiento No aplica para la Edad o Sexo.;edad
406;1;1;aplica 1;90100;Procedimiento No aplica para la Edad o Sexo.;edad
407;1;1;aplica 1;91100;Procedimiento No aplica para la Edad o Sexo.;edad
408;1;1;aplica 1;91200;Procedimiento No aplica para la Edad o Sexo.;edad
409;1;1;aplica 1;92100;Procedimiento No aplica para la Edad o Sexo.;edad
410;1;1;aplica 1;92200;Procedimiento No aplica para la Edad o Sexo.;edad
411;1;1;aplica 1;94100;Procedimiento No aplica para la Edad o Sexo.;edad
412;1;1;aplica 1;94200;Procedimiento No aplica para la Edad o Sexo.;edad
413;1;1;aplica 1;94400;Procedimiento No aplica para la Edad o Sexo.;edad
414;1;1;aplica 1;95300;Procedimiento No aplica para la Edad o Sexo.;edad
415;1;1;aplica 1;96100;Procedimiento No aplica para la Edad o Sexo.;edad
416;1;1;aplica 1;97100;Procedimiento No aplica para la Edad o Sexo.;edad
417;1;1;aplica 1;97200;Procedimiento No aplica para la Edad o Sexo.;edad
418;1;1;aplica 1;97300;Procedimiento No aplica para la Edad o Sexo.;edad
419;1;1;aplica 1;98101;Procedimiento No aplica para la Edad o Sexo.;edad
420;1;1;aplica 1;98201;Procedimiento No aplica para la Edad o Sexo.;edad
421;1;1;aplica 1;98301;Procedimiento No aplica para la Edad o Sexo.;edad
422;1;1;aplica 1;99100;Procedimiento No aplica para la Edad o Sexo.;edad
423;1;1;aplica 1;100100;Procedimiento No aplica para la Edad o Sexo.;edad
424;1;1;aplica 1;102100;Procedimiento No aplica para la Edad o Sexo.;edad
425;1;1;aplica 1;103101;Procedimiento No aplica para la Edad o Sexo.;edad
426;1;1;aplica 1;103102;Procedimiento No aplica para la Edad o Sexo.;edad
427;1;1;aplica 1;103103;Procedimiento No aplica para la Edad o Sexo.;edad
428;1;1;aplica 1;103104;Procedimiento No aplica para la Edad o Sexo.;edad
429;1;1;aplica 1;103105;Procedimiento No aplica para la Edad o Sexo.;edad
430;1;1;aplica 1;103106;Procedimiento No aplica para la Edad o Sexo.;edad
431;1;1;aplica 1;103107;Procedimiento No aplica para la Edad o Sexo.;edad
432;1;1;aplica 1;103108;Procedimiento No aplica para la Edad o Sexo.;edad
433;1;1;aplica 1;103201;Procedimiento No aplica para la Edad o Sexo.;edad
434;1;1;aplica 1;103202;Procedimiento No aplica para la Edad o Sexo.;edad
435;1;1;aplica 1;104100;Procedimiento No aplica para la Edad o Sexo.;edad
436;1;1;aplica 1;104400;Procedimiento No aplica para la Edad o Sexo.;edad
437;1;1;aplica 1;105100;Procedimiento No aplica para la Edad o Sexo.;edad
438;1;1;aplica 1;106100;Procedimiento No aplica para la Edad o Sexo.;edad
439;1;1;aplica 1;107100;Procedimiento No aplica para la Edad o Sexo.;edad
440;1;1;aplica 1;110000;Procedimiento No aplica para la Edad o Sexo.;edad
441;1;1;aplica 1;111100;Procedimiento No aplica para la Edad o Sexo.;edad
442;1;1;aplica 1;111200;Procedimiento No aplica para la Edad o Sexo.;edad
443;1;1;aplica 1;112100;Procedimiento No aplica para la Edad o Sexo.;edad
444;1;1;aplica 1;112200;Procedimiento No aplica para la Edad o Sexo.;edad
445;1;1;aplica 1;114100;Procedimiento No aplica para la Edad o Sexo.;edad
446;1;1;aplica 1;114200;Procedimiento No aplica para la Edad o Sexo.;edad
447;1;1;aplica 1;115100;Procedimiento No aplica para la Edad o Sexo.;edad
448;1;1;aplica 1;115101;Procedimiento No aplica para la Edad o Sexo.;edad
449;1;1;aplica 1;115200;Procedimiento No aplica para la Edad o Sexo.;edad
450;1;1;aplica 1;115301;Procedimiento No aplica para la Edad o Sexo.;edad
451;1;1;aplica 1;115302;Procedimiento No aplica para la Edad o Sexo.;edad
452;1;1;aplica 1;115800;Procedimiento No aplica para la Edad o Sexo.;edad
453;1;1;aplica 1;116100;Procedimiento No aplica para la Edad o Sexo.;edad
454;1;1;aplica 1;116200;Procedimiento No aplica para la Edad o Sexo.;edad
455;1;1;aplica 1;116300;Procedimiento No aplica para la Edad o Sexo.;edad
456;1;1;aplica 1;116400;Procedimiento No aplica para la Edad o Sexo.;edad
457;1;1;aplica 1;117300;Procedimiento No aplica para la Edad o Sexo.;edad
458;1;1;aplica 1;117400;Procedimiento No aplica para la Edad o Sexo.;edad
459;1;1;aplica 1;117500;Procedimiento No aplica para la Edad o Sexo.;edad
460;1;1;aplica 1;117600;Procedimiento No aplica para la Edad o Sexo.;edad
461;1;1;aplica 1;118100;Procedimiento No aplica para la Edad o Sexo.;edad
462;1;1;aplica 1;120000;Procedimiento No aplica para la Edad o Sexo.;edad
463;1;1;aplica 1;121200;Procedimiento No aplica para la Edad o Sexo.;edad
464;1;1;aplica 1;121301;Procedimiento No aplica para la Edad o Sexo.;edad
465;1;1;aplica 1;121400;Procedimiento No aplica para la Edad o Sexo.;edad
466;1;1;aplica 1;122200;Procedimiento No aplica para la Edad o Sexo.;edad
467;1;1;aplica 1;122300;Procedimiento No aplica para la Edad o Sexo.;edad
468;1;1;aplica 1;122400;Procedimiento No aplica para la Edad o Sexo.;edad
469;1;1;aplica 1;123001;Procedimiento No aplica para la Edad o Sexo.;edad
470;1;1;aplica 1;123002;Procedimiento No aplica para la Edad o Sexo.;edad
471;1;1;aplica 1;123400;Procedimiento No aplica para la Edad o Sexo.;edad
472;1;1;aplica 1;123500;Procedimiento No aplica para la Edad o Sexo.;edad
473;1;1;aplica 1;123701;Procedimiento No aplica para la Edad o Sexo.;edad
474;1;1;aplica 1;124101;Procedimiento No aplica para la Edad o Sexo.;edad
475;1;1;aplica 1;124201;Procedimiento No aplica para la Edad o Sexo.;edad
476;1;1;aplica 1;124301;Procedimiento No aplica para la Edad o Sexo.;edad
477;1;1;aplica 1;124401;Procedimiento No aplica para la Edad o Sexo.;edad
478;1;1;aplica 1;125100;Procedimiento No aplica para la Edad o Sexo.;edad
479;1;1;aplica 1;125400;Procedimiento No aplica para la Edad o Sexo.;edad
480;1;1;aplica 1;125500;Procedimiento No aplica para la Edad o Sexo.;edad
481;1;1;aplica 1;126400;Procedimiento No aplica para la Edad o Sexo.;edad
482;1;1;aplica 1;126401;Procedimiento No aplica para la Edad o Sexo.;edad
483;1;1;aplica 1;126601;Procedimiento No aplica para la Edad o Sexo.;edad
484;1;1;aplica 1;126603;Procedimiento No aplica para la Edad o Sexo.;edad
485;1;1;aplica 1;126700;Procedimiento No aplica para la Edad o Sexo.;edad
486;1;1;aplica 1;126705;Procedimiento No aplica para la Edad o Sexo.;edad
487;1;1;aplica 1;127501;Procedimiento No aplica para la Edad o Sexo.;edad
488;1;1;aplica 1;128100;Procedimiento No aplica para la Edad o Sexo.;edad
489;1;1;aplica 1;128401;Procedimiento No aplica para la Edad o Sexo.;edad
490;1;1;aplica 1;128402;Procedimiento No aplica para la Edad o Sexo.;edad
491;1;1;aplica 1;128403;Procedimiento No aplica para la Edad o Sexo.;edad
492;1;1;aplica 1;128800;Procedimiento No aplica para la Edad o Sexo.;edad
493;1;1;aplica 1;131100;Procedimiento No aplica para la Edad o Sexo.;edad
494;1;1;aplica 1;132200;Procedimiento No aplica para la Edad o Sexo.;edad
495;1;1;aplica 1;132300;Procedimiento No aplica para la Edad o Sexo.;edad
496;1;1;aplica 1;132400;Procedimiento No aplica para la Edad o Sexo.;edad
497;1;1;aplica 1;136501;Procedimiento No aplica para la Edad o Sexo.;edad
498;1;1;aplica 1;136502;Procedimiento No aplica para la Edad o Sexo.;edad
499;1;1;aplica 1;137100;Procedimiento No aplica para la Edad o Sexo.;edad
500;1;1;aplica 1;137200;Procedimiento No aplica para la Edad o Sexo.;edad
501;1;1;aplica 1;138100;Procedimiento No aplica para la Edad o Sexo.;edad
502;1;1;aplica 1;140000;Procedimiento No aplica para la Edad o Sexo.;edad
503;1;1;aplica 1;142101;Procedimiento No aplica para la Edad o Sexo.;edad
504;1;1;aplica 1;142300;Procedimiento No aplica para la Edad o Sexo.;edad
505;1;1;aplica 1;143101;Procedimiento No aplica para la Edad o Sexo.;edad
506;1;1;aplica 1;143300;Procedimiento No aplica para la Edad o Sexo.;edad
507;1;1;aplica 1;144101;Procedimiento No aplica para la Edad o Sexo.;edad
508;1;1;aplica 1;144102;Procedimiento No aplica para la Edad o Sexo.;edad
509;1;1;aplica 1;144103;Procedimiento No aplica para la Edad o Sexo.;edad
510;1;1;aplica 1;145101;Procedimiento No aplica para la Edad o Sexo.;edad
511;1;1;aplica 1;145300;Procedimiento No aplica para la Edad o Sexo.;edad
512;1;1;aplica 1;146100;Procedimiento No aplica para la Edad o Sexo.;edad
513;1;1;aplica 1;147301;Procedimiento No aplica para la Edad o Sexo.;edad
514;1;1;aplica 1;147401;Procedimiento No aplica para la Edad o Sexo.;edad
515;1;1;aplica 1;147402;Procedimiento No aplica para la Edad o Sexo.;edad
516;1;1;aplica 1;150100;Procedimiento No aplica para la Edad o Sexo.;edad
517;1;1;aplica 1;152100;Procedimiento No aplica para la Edad o Sexo.;edad
518;1;1;aplica 1;152200;Procedimiento No aplica para la Edad o Sexo.;edad
519;1;1;aplica 1;154101;Procedimiento No aplica para la Edad o Sexo.;edad
520;1;1;aplica 1;154102;Procedimiento No aplica para la Edad o Sexo.;edad
521;1;1;aplica 1;154103;Procedimiento No aplica para la Edad o Sexo.;edad
522;1;1;aplica 1;161100;Procedimiento No aplica para la Edad o Sexo.;edad
523;1;1;aplica 1;162200;Procedimiento No aplica para la Edad o Sexo.;edad
524;1;1;aplica 1;162300;Procedimiento No aplica para la Edad o Sexo.;edad
525;1;1;aplica 1;163100;Procedimiento No aplica para la Edad o Sexo.;edad
526;1;1;aplica 1;164100;Procedimiento No aplica para la Edad o Sexo.;edad
527;1;1;aplica 1;164200;Procedimiento No aplica para la Edad o Sexo.;edad
528;1;1;aplica 1;165100;Procedimiento No aplica para la Edad o Sexo.;edad
529;1;1;aplica 1;165200;Procedimiento No aplica para la Edad o Sexo.;edad
530;1;1;aplica 1;166101;Procedimiento No aplica para la Edad o Sexo.;edad
531;1;1;aplica 1;168100;Procedimiento No aplica para la Edad o Sexo.;edad
532;1;1;aplica 1;168301;Procedimiento No aplica para la Edad o Sexo.;edad
533;1;1;aplica 1;168401;Procedimiento No aplica para la Edad o Sexo.;edad
534;1;1;aplica 1;168402;Procedimiento No aplica para la Edad o Sexo.;edad
535;1;1;aplica 1;168403;Procedimiento No aplica para la Edad o Sexo.;edad
536;1;1;aplica 1;168404;Procedimiento No aplica para la Edad o Sexo.;edad
537;1;1;aplica 1;168405;Procedimiento No aplica para la Edad o Sexo.;edad
538;1;1;aplica 1;169201;Procedimiento No aplica para la Edad o Sexo.;edad
539;1;1;aplica 1;169202;Procedimiento No aplica para la Edad o Sexo.;edad
540;1;1;aplica 1;169203;Procedimiento No aplica para la Edad o Sexo.;edad
541;1;1;aplica 1;169204;Procedimiento No aplica para la Edad o Sexo.;edad
542;1;1;aplica 1;180100;Procedimiento No aplica para la Edad o Sexo.;edad
543;1;1;aplica 1;180200;Procedimiento No aplica para la Edad o Sexo.;edad
544;1;1;aplica 1;180300;Procedimiento No aplica para la Edad o Sexo.;edad
545;1;1;aplica 1;181101;Procedimiento No aplica para la Edad o Sexo.;edad
546;1;1;aplica 1;181102;Procedimiento No aplica para la Edad o Sexo.;edad
547;1;1;aplica 1;182100;Procedimiento No aplica para la Edad o Sexo.;edad
548;1;1;aplica 1;182200;Procedimiento No aplica para la Edad o Sexo.;edad
549;1;1;aplica 1;182300;Procedimiento No aplica para la Edad o Sexo.;edad
550;1;1;aplica 1;182401;Procedimiento No aplica para la Edad o Sexo.;edad
551;1;1;aplica 1;182500;Procedimiento No aplica para la Edad o Sexo.;edad
552;1;1;aplica 1;183101;Procedimiento No aplica para la Edad o Sexo.;edad
553;1;1;aplica 1;183102;Procedimiento No aplica para la Edad o Sexo.;edad
554;1;1;aplica 1;183103;Procedimiento No aplica para la Edad o Sexo.;edad
555;1;1;aplica 1;183104;Procedimiento No aplica para la Edad o Sexo.;edad
556;1;1;aplica 1;184100;Procedimiento No aplica para la Edad o Sexo.;edad
557;1;1;aplica 1;185101;Procedimiento No aplica para la Edad o Sexo.;edad
558;1;1;aplica 1;186200;Procedimiento No aplica para la Edad o Sexo.;edad
559;1;1;aplica 1;187100;Procedimiento No aplica para la Edad o Sexo.;edad
560;1;1;aplica 1;187101;Procedimiento No aplica para la Edad o Sexo.;edad
561;1;1;aplica 1;187103;Procedimiento No aplica para la Edad o Sexo.;edad
562;1;1;aplica 1;187104;Procedimiento No aplica para la Edad o Sexo.;edad
563;1;1;aplica 1;187105;Procedimiento No aplica para la Edad o Sexo.;edad
564;1;1;aplica 1;187106;Procedimiento No aplica para la Edad o Sexo.;edad
565;1;1;aplica 1;187200;Procedimiento No aplica para la Edad o Sexo.;edad
566;1;1;aplica 1;191100;Procedimiento No aplica para la Edad o Sexo.;edad
567;1;1;aplica 1;192100;Procedimiento No aplica para la Edad o Sexo.;edad
568;1;1;aplica 1;194101;Procedimiento No aplica para la Edad o Sexo.;edad
569;1;1;aplica 1;194102;Procedimiento No aplica para la Edad o Sexo.;edad
570;1;1;aplica 1;199100;Procedimiento No aplica para la Edad o Sexo.;edad
571;1;1;aplica 1;200101;Procedimiento No aplica para la Edad o Sexo.;edad
572;1;1;aplica 1;202101;Procedimiento No aplica para la Edad o Sexo.;edad
573;1;1;aplica 1;202301;Procedimiento No aplica para la Edad o Sexo.;edad
574;1;1;aplica 1;202400;Procedimiento No aplica para la Edad o Sexo.;edad
575;1;1;aplica 1;204100;Procedimiento No aplica para la Edad o Sexo.;edad
576;1;1;aplica 1;204200;Procedimiento No aplica para la Edad o Sexo.;edad
577;1;1;aplica 1;205101;Procedimiento No aplica para la Edad o Sexo.;edad
578;1;1;aplica 1;205102;Procedimiento No aplica para la Edad o Sexo.;edad
579;1;1;aplica 1;205900;Procedimiento No aplica para la Edad o Sexo.;edad
580;1;1;aplica 1;207301;Procedimiento No aplica para la Edad o Sexo.;edad
581;1;1;aplica 1;207501;Procedimiento No aplica para la Edad o Sexo.;edad
582;1;1;aplica 1;209100;Procedimiento No aplica para la Edad o Sexo.;edad
583;1;1;aplica 1;209600;Procedimiento No aplica para la Edad o Sexo.;edad
584;1;1;aplica 1;209601;Procedimiento No aplica para la Edad o Sexo.;edad
585;1;1;aplica 1;209602;Procedimiento No aplica para la Edad o Sexo.;edad
586;1;1;aplica 1;210100;Procedimiento No aplica para la Edad o Sexo.;edad
587;1;1;aplica 1;210200;Procedimiento No aplica para la Edad o Sexo.;edad
588;1;1;aplica 1;210400;Procedimiento No aplica para la Edad o Sexo.;edad
589;1;1;aplica 1;210500;Procedimiento No aplica para la Edad o Sexo.;edad
590;1;1;aplica 1;210600;Procedimiento No aplica para la Edad o Sexo.;edad
591;1;1;aplica 1;210800;Procedimiento No aplica para la Edad o Sexo.;edad
592;1;1;aplica 1;210900;Procedimiento No aplica para la Edad o Sexo.;edad
593;1;1;aplica 1;211100;Procedimiento No aplica para la Edad o Sexo.;edad
594;1;1;aplica 1;211301;Procedimiento No aplica para la Edad o Sexo.;edad
595;1;1;aplica 1;212100;Procedimiento No aplica para la Edad o Sexo.;edad
596;1;1;aplica 1;212200;Procedimiento No aplica para la Edad o Sexo.;edad
597;1;1;aplica 1;213001;Procedimiento No aplica para la Edad o Sexo.;edad
598;1;1;aplica 1;213100;Procedimiento No aplica para la Edad o Sexo.;edad
599;1;1;aplica 1;213101;Procedimiento No aplica para la Edad o Sexo.;edad
