id,id_tarifario,cod_articulo,codigo_cups,porcentaje,tipo_variacion,paragrafo
6410,2,13,14602,1270,cirujano,paragrafo 1
6411,2,13,14603,1270,cirujano,paragrafo 1
6412,2,13,14604,1270,cirujano,paragrafo 1
6413,2,13,14605,1270,cirujano,paragrafo 1
6414,2,13,16382,1270,cirujano,paragrafo 1
6415,2,13,14606,1270,cirujano,paragrafo 1
6416,2,13,14607,1270,cirujano,paragrafo 1
6417,2,13,14608,1270,cirujano,paragrafo 1
6418,2,21,211101,25,descuento,paragrafo 1
6419,2,21,211102,25,descuento,paragrafo 1
6420,2,21,212103,25,descuento,paragrafo 1
6421,2,21,212104,25,descuento,paragrafo 1
6422,2,21,211105,25,descuento,paragrafo 1
6423,2,21,211106,25,descuento,paragrafo 1
6424,2,21,211107,25,descuento,paragrafo 1
6425,2,21,211108,25,descuento,paragrafo 1
6426,2,21,211109,25,descuento,paragrafo 1
6427,2,21,212110,25,descuento,paragrafo 1
6428,2,21,212111,25,descuento,paragrafo 1
6429,2,21,211112,25,descuento,paragrafo 1
6430,2,21,211113,25,descuento,paragrafo 1
6431,2,21,212114,25,descuento,paragrafo 1
6432,2,21,211120,25,descuento,paragrafo 1
6433,2,21,211121,25,descuento,paragrafo 1
6434,2,21,211122,25,descuento,paragrafo 1
6435,2,21,211123,25,descuento,paragrafo 1
6436,2,21,211124,25,descuento,paragrafo 1
6437,2,21,211125,25,descuento,paragrafo 1
6438,2,21,211126,25,descuento,paragrafo 1
6439,2,21,211127,25,descuento,paragrafo 1
6440,2,21,211128,25,descuento,paragrafo 1
6441,2,21,212129,25,descuento,paragrafo 1
6442,2,21,212130,25,descuento,paragrafo 1
6443,2,21,212131,25,descuento,paragrafo 1
6444,2,21,212132,25,descuento,paragrafo 1
6445,2,21,211133,25,descuento,paragrafo 1
6446,2,21,211141,25,descuento,paragrafo 1
6447,2,21,211142,25,descuento,paragrafo 1
6448,2,21,211143,25,descuento,paragrafo 1
6449,2,21,211144,25,descuento,paragrafo 1
6450,2,21,212145,25,descuento,paragrafo 1
6451,2,21,211146,25,descuento,paragrafo 1
6452,2,21,212147,25,descuento,paragrafo 1
6453,2,21,211201,25,descuento,paragrafo 1
6454,2,21,211202,25,descuento,paragrafo 1
6455,2,21,211203,25,descuento,paragrafo 1
6456,2,21,212204,25,descuento,paragrafo 1
6457,2,21,211205,25,descuento,paragrafo 1
6458,2,21,212206,25,descuento,paragrafo 1
6459,2,21,212207,25,descuento,paragrafo 1
6460,2,21,212208,25,descuento,paragrafo 1
6461,2,21,211210,25,descuento,paragrafo 1
6462,2,21,212211,25,descuento,paragrafo 1
6463,2,21,211301,25,descuento,paragrafo 1
6464,2,21,211302,25,descuento,paragrafo 1
6465,2,21,212303,25,descuento,paragrafo 1
6466,2,21,212304,25,descuento,paragrafo 1
6467,2,21,212305,25,descuento,paragrafo 1
6468,2,21,212320,25,descuento,paragrafo 1
6469,2,21,212321,25,descuento,paragrafo 1
6470,2,21,212322,25,descuento,paragrafo 1
6471,2,21,212323,25,descuento,paragrafo 1
6472,2,21,212324,25,descuento,paragrafo 1
6473,2,21,212325,25,descuento,paragrafo 1
6474,2,21,212326,25,descuento,paragrafo 1
6475,2,21,212327,25,descuento,paragrafo 1
6476,2,21,212330,25,descuento,paragrafo 1
6477,2,21,212331,25,descuento,paragrafo 1
6478,2,21,212332,25,descuento,paragrafo 1
6479,2,21,212333,25,descuento,paragrafo 1
6480,2,21,212334,25,descuento,paragrafo 1
6481,2,21,212335,25,descuento,paragrafo 1
6482,2,21,212336,25,descuento,paragrafo 1
6483,2,21,212337,25,descuento,paragrafo 1
6484,2,21,212338,25,descuento,paragrafo 1
6485,2,21,212440,25,descuento,paragrafo 1
6486,2,21,212441,25,descuento,paragrafo 1
6487,2,21,212442,25,descuento,paragrafo 1
6488,2,21,212443,25,descuento,paragrafo 1
6489,2,21,212444,25,descuento,paragrafo 1
6490,2,21,212453,25,descuento,paragrafo 1
6491,2,21,212454,25,descuento,paragrafo 1
6492,2,21,212455,25,descuento,paragrafo 1
6493,2,21,212456,25,descuento,paragrafo 1
6494,2,21,212457,25,descuento,paragrafo 1
6495,2,21,212458,25,descuento,paragrafo 1
6496,2,21,212459,25,descuento,paragrafo 1
6497,2,21,212701,25,descuento,paragrafo 1
6498,2,21,212702,25,descuento,paragrafo 1
6499,2,21,22101,25,descuento,paragrafo 1
6500,2,21,22102,25,descuento,paragrafo 1
6501,2,21,22103,25,descuento,paragrafo 1
6502,2,21,22104,25,descuento,paragrafo 1
6503,2,21,22105,25,descuento,paragrafo 1
6504,2,21,22106,25,descuento,paragrafo 1
6505,2,21,22107,25,descuento,paragrafo 1
6506,2,21,22108,25,descuento,paragrafo 1
6507,2,21,22109,25,descuento,paragrafo 1
6508,2,21,22110,25,descuento,paragrafo 1
6509,2,21,22111,25,descuento,paragrafo 1
6510,2,21,22112,25,descuento,paragrafo 1
6511,2,21,22113,25,descuento,paragrafo 1
6512,2,21,22201,25,descuento,paragrafo 1
6513,2,21,22202,25,descuento,paragrafo 1
6514,2,21,22203,25,descuento,paragrafo 1
6515,2,21,22204,25,descuento,paragrafo 1
6516,2,21,22205,25,descuento,paragrafo 1
6517,2,21,22206,25,descuento,paragrafo 1
6518,2,21,22207,25,descuento,paragrafo 1
6519,2,21,22208,25,descuento,paragrafo 1
6520,2,21,211101,75,descuento,paragrafo 2
6521,2,21,211102,75,descuento,paragrafo 2
6522,2,21,212103,75,descuento,paragrafo 2
6523,2,21,212104,75,descuento,paragrafo 2
6524,2,21,211105,75,descuento,paragrafo 2
6525,2,21,211106,75,descuento,paragrafo 2
6526,2,21,211107,75,descuento,paragrafo 2
6527,2,21,211108,75,descuento,paragrafo 2
6528,2,21,211109,75,descuento,paragrafo 2
6529,2,21,212110,75,descuento,paragrafo 2
6530,2,21,212111,75,descuento,paragrafo 2
6531,2,21,211112,75,descuento,paragrafo 2
6532,2,21,211113,75,descuento,paragrafo 2
6533,2,21,212114,75,descuento,paragrafo 2
6534,2,21,211120,75,descuento,paragrafo 2
6535,2,21,211121,75,descuento,paragrafo 2
6536,2,21,211122,75,descuento,paragrafo 2
6537,2,21,211123,75,descuento,paragrafo 2
6538,2,21,211124,75,descuento,paragrafo 2
6539,2,21,211125,75,descuento,paragrafo 2
6540,2,21,211126,75,descuento,paragrafo 2
6541,2,21,211127,75,descuento,paragrafo 2
6542,2,21,211128,75,descuento,paragrafo 2
6543,2,21,212129,75,descuento,paragrafo 2
6544,2,21,212130,75,descuento,paragrafo 2
6545,2,21,212131,75,descuento,paragrafo 2
6546,2,21,212132,75,descuento,paragrafo 2
6547,2,21,211133,75,descuento,paragrafo 2
6548,2,21,211141,75,descuento,paragrafo 2
6549,2,21,211142,75,descuento,paragrafo 2
6550,2,21,211143,75,descuento,paragrafo 2
6551,2,21,211144,75,descuento,paragrafo 2
6552,2,21,212145,75,descuento,paragrafo 2
6553,2,21,211146,75,descuento,paragrafo 2
6554,2,21,212147,75,descuento,paragrafo 2
6555,2,21,211201,75,descuento,paragrafo 2
6556,2,21,211202,75,descuento,paragrafo 2
6557,2,21,211203,75,descuento,paragrafo 2
6558,2,21,212204,75,descuento,paragrafo 2
6559,2,21,211205,75,descuento,paragrafo 2
6560,2,21,212206,75,descuento,paragrafo 2
6561,2,21,212207,75,descuento,paragrafo 2
6562,2,21,212208,75,descuento,paragrafo 2
6563,2,21,211210,75,descuento,paragrafo 2
6564,2,21,212211,75,descuento,paragrafo 2
6565,2,21,211301,75,descuento,paragrafo 2
6566,2,21,211302,75,descuento,paragrafo 2
6567,2,21,212303,75,descuento,paragrafo 2
6568,2,21,212304,75,descuento,paragrafo 2
6569,2,21,212305,75,descuento,paragrafo 2
6570,2,21,212320,75,descuento,paragrafo 2
6571,2,21,212321,75,descuento,paragrafo 2
6572,2,21,212322,75,descuento,paragrafo 2
6573,2,21,212323,75,descuento,paragrafo 2
6574,2,21,212324,75,descuento,paragrafo 2
6575,2,21,212325,75,descuento,paragrafo 2
6576,2,21,212326,75,descuento,paragrafo 2
6577,2,21,212327,75,descuento,paragrafo 2
6578,2,21,212330,75,descuento,paragrafo 2
6579,2,21,212331,75,descuento,paragrafo 2
6580,2,21,212332,75,descuento,paragrafo 2
6581,2,21,212333,75,descuento,paragrafo 2
6582,2,21,212334,75,descuento,paragrafo 2
6583,2,21,212335,75,descuento,paragrafo 2
6584,2,21,212336,75,descuento,paragrafo 2
6585,2,21,212337,75,descuento,paragrafo 2
6586,2,21,212338,75,descuento,paragrafo 2
6587,2,21,212440,75,descuento,paragrafo 2
6588,2,21,212441,75,descuento,paragrafo 2
6589,2,21,212442,75,descuento,paragrafo 2
6590,2,21,212443,75,descuento,paragrafo 2
6591,2,21,212444,75,descuento,paragrafo 2
6592,2,21,212453,75,descuento,paragrafo 2
6593,2,21,212454,75,descuento,paragrafo 2
6594,2,21,212455,75,descuento,paragrafo 2
6595,2,21,212456,75,descuento,paragrafo 2
6596,2,21,212457,75,descuento,paragrafo 2
6597,2,21,212458,75,descuento,paragrafo 2
6598,2,21,212459,75,descuento,paragrafo 2
6599,2,21,212701,75,descuento,paragrafo 2
6600,2,21,212702,75,descuento,paragrafo 2
6601,2,21,22101,75,descuento,paragrafo 2
6602,2,21,22102,75,descuento,paragrafo 2
6603,2,21,22103,75,descuento,paragrafo 2
6604,2,21,22104,75,descuento,paragrafo 2
6605,2,21,22105,75,descuento,paragrafo 2
6606,2,21,22106,75,descuento,paragrafo 2
6607,2,21,22107,75,descuento,paragrafo 2
6608,2,21,22108,75,descuento,paragrafo 2
6609,2,21,22109,75,descuento,paragrafo 2
6610,2,21,22110,75,descuento,paragrafo 2
6611,2,21,22111,75,descuento,paragrafo 2
6612,2,21,22112,75,descuento,paragrafo 2
6613,2,21,22113,75,descuento,paragrafo 2
6614,2,21,22201,75,descuento,paragrafo 2
6615,2,21,22202,75,descuento,paragrafo 2
6616,2,21,22203,75,descuento,paragrafo 2
6617,2,21,22204,75,descuento,paragrafo 2
6618,2,21,22205,75,descuento,paragrafo 2
6619,2,21,22206,75,descuento,paragrafo 2
6620,2,21,22207,75,descuento,paragrafo 2
6621,2,21,22208,75,descuento,paragrafo 2
6622,2,21,213501,540080,suma,paragrafo 7
6623,2,21,213502,540080,suma,paragrafo 7
6624,2,21,213503,540080,suma,paragrafo 7
6625,2,21,213505,540080,suma,paragrafo 7
6626,2,21,213601,65785,suma,paragrafo 9
6627,2,21,213602,65785,suma,paragrafo 9
6628,2,21,213603,65785,suma,paragrafo 9
6629,2,21,213604,65785,suma,paragrafo 9
6630,2,21,213605,65785,suma,paragrafo 9
6631,2,21,213606,65785,suma,paragrafo 9
6632,2,21,213607,65785,suma,paragrafo 9
6633,2,21,213608,65785,suma,paragrafo 9
6634,2,21,213609,65785,suma,paragrafo 9
6635,2,21,213610,65785,suma,paragrafo 9
6636,2,21,213611,65785,suma,paragrafo 9
6637,2,21,213612,65785,suma,paragrafo 9
6638,2,21,213613,65785,suma,paragrafo 9
6639,2,21,213614,65785,suma,paragrafo 9
6640,2,21,213615,65785,suma,paragrafo 9
6641,2,21,213616,65785,suma,paragrafo 9
6642,2,21,213617,65785,suma,paragrafo 9
6643,2,21,213618,65785,suma,paragrafo 9
6644,2,21,213619,65785,suma,paragrafo 9
6645,2,21,213620,65785,suma,paragrafo 9
6646,2,21,213621,65785,suma,paragrafo 9
6647,2,21,213622,65785,suma,paragrafo 9
6648,2,21,213623,65785,suma,paragrafo 9
6649,2,21,213624,65785,suma,paragrafo 9
6650,2,21,213625,65785,suma,paragrafo 9
6651,2,21,213626,65785,suma,paragrafo 9
6652,2,21,213627,65785,suma,paragrafo 9
6653,2,21,213628,65785,suma,paragrafo 9
6654,2,21,22101,11925,suma,paragrafo 10
6655,2,21,22102,11925,suma,paragrafo 10
6656,2,21,22103,11925,suma,paragrafo 10
6657,2,21,22104,11925,suma,paragrafo 10
6658,2,21,22105,11925,suma,paragrafo 10
6659,2,21,22106,11925,suma,paragrafo 10
6660,2,21,22107,11925,suma,paragrafo 10
6661,2,21,22108,11925,suma,paragrafo 10
6662,2,21,22109,11925,suma,paragrafo 10
6663,2,21,22110,11925,suma,paragrafo 10
6664,2,21,22111,11925,suma,paragrafo 10
6665,2,21,22112,11925,suma,paragrafo 10
6666,2,21,22113,11925,suma,paragrafo 10
6667,2,21,22201,11925,suma,paragrafo 10
6668,2,21,22202,11925,suma,paragrafo 10
6669,2,21,22203,11925,suma,paragrafo 10
6670,2,21,22204,11925,suma,paragrafo 10
6671,2,21,22205,11925,suma,paragrafo 10
6672,2,21,22206,11925,suma,paragrafo 10
6673,2,21,22207,11925,suma,paragrafo 10
6674,2,21,22208,11925,suma,paragrafo 10
6675,2,21,22301,11925,suma,paragrafo 10
6676,2,21,22302,11925,suma,paragrafo 10
6677,2,21,22303,11925,suma,paragrafo 10
6678,2,21,22304,11925,suma,paragrafo 10
6679,2,21,22305,11925,suma,paragrafo 10
6680,2,21,22306,11925,suma,paragrafo 10
6681,2,21,22307,11925,suma,paragrafo 10
6682,2,21,22308,11925,suma,paragrafo 10
6683,2,21,22309,11925,suma,paragrafo 10
6684,2,21,22310,11925,suma,paragrafo 10
6685,2,21,22401,11925,suma,paragrafo 10
6686,2,21,22402,11925,suma,paragrafo 10
6687,2,21,22403,11925,suma,paragrafo 10
6688,2,21,22404,11925,suma,paragrafo 10
6689,2,21,22405,11925,suma,paragrafo 10
6690,2,21,22501,11925,suma,paragrafo 10
6691,2,21,22502,11925,suma,paragrafo 10
6692,2,21,22503,11925,suma,paragrafo 10
6693,2,21,22504,11925,suma,paragrafo 10
6694,2,21,22505,11925,suma,paragrafo 10
6695,2,21,22506,11925,suma,paragrafo 10
6696,2,21,22507,11925,suma,paragrafo 10
6697,2,21,22508,11925,suma,paragrafo 10
6698,2,21,22509,11925,suma,paragrafo 10
6699,2,21,22510,11925,suma,paragrafo 10
6700,2,21,22511,11925,suma,paragrafo 10
6701,2,21,22512,11925,suma,paragrafo 10
6702,2,21,22513,11925,suma,paragrafo 10
6703,2,21,22514,11925,suma,paragrafo 10
6704,2,21,22601,11925,suma,paragrafo 10
6705,2,21,22602,11925,suma,paragrafo 10
6706,2,21,22603,11925,suma,paragrafo 10
6707,2,21,22604,11925,suma,paragrafo 10
6708,2,21,22605,11925,suma,paragrafo 10
6709,2,21,22606,11925,suma,paragrafo 10
6710,2,21,22701,11925,suma,paragrafo 10
6711,2,21,22702,11925,suma,paragrafo 10
6712,2,21,22703,11925,suma,paragrafo 10
6713,2,21,22704,11925,suma,paragrafo 10
6714,2,21,22705,11925,suma,paragrafo 10
6715,2,21,22706,11925,suma,paragrafo 10
6716,2,21,22707,11925,suma,paragrafo 10
6717,2,21,22708,11925,suma,paragrafo 10
6718,2,21,22709,11925,suma,paragrafo 10
6719,2,21,22710,11925,suma,paragrafo 10
6720,2,21,22711,11925,suma,paragrafo 10
6721,2,21,22712,11925,suma,paragrafo 10
6722,2,21,22713,11925,suma,paragrafo 10
6723,2,21,22714,11925,suma,paragrafo 10
6724,2,21,22801,11925,suma,paragrafo 10
6725,2,21,22802,11925,suma,paragrafo 10
6726,2,21,22803,11925,suma,paragrafo 10
6727,2,21,22804,11925,suma,paragrafo 10
6728,2,21,22901,11925,suma,paragrafo 10
6729,2,21,22902,11925,suma,paragrafo 10
6730,2,21,22903,11925,suma,paragrafo 10
6731,2,21,22904,11925,suma,paragrafo 10
6732,2,21,22905,11925,suma,paragrafo 10
6733,2,21,22906,11925,suma,paragrafo 10
6734,2,21,22602,98310,suma,paragrafo 10.1
6735,2,21,22604,98310,suma,paragrafo 10.1
6736,2,21,22605,98310,suma,paragrafo 10.1
6737,2,21,22606,98310,suma,paragrafo 10.1
6738,2,21,312102,30,aumento,paragrafo 12
6739,2,21,312230,30,aumento,paragrafo 12
6740,2,21,312231,30,aumento,paragrafo 12
6741,2,21,312232,30,aumento,paragrafo 12
6742,2,21,312233,30,aumento,paragrafo 12
6743,2,21,312234,30,aumento,paragrafo 12
6744,2,21,312235,30,aumento,paragrafo 12
6745,2,21,312236,30,aumento,paragrafo 12
6746,2,21,312237,30,aumento,paragrafo 12
6747,2,21,312238,30,aumento,paragrafo 12
6748,2,21,312239,30,aumento,paragrafo 12
6749,2,21,312240,30,aumento,paragrafo 12
6750,2,21,312241,30,aumento,paragrafo 12
6751,2,21,312242,30,aumento,paragrafo 12
6752,2,21,312243,30,aumento,paragrafo 12
6753,2,21,312244,30,aumento,paragrafo 12
6754,2,21,312245,30,aumento,paragrafo 12
6755,2,21,312246,30,aumento,paragrafo 12
6756,2,21,313247,30,aumento,paragrafo 12
6757,2,21,313248,30,aumento,paragrafo 12
6758,2,24,25100,84435,suma,paragrafo 2
6759,2,24,25101,84435,suma,paragrafo 2
6760,2,24,25102,84435,suma,paragrafo 2
6761,2,24,25103,84435,suma,paragrafo 2
6762,2,24,25104,84435,suma,paragrafo 2
6763,2,24,25105,84435,suma,paragrafo 2
6764,2,24,25106,84435,suma,paragrafo 2
6765,2,24,25108,84435,suma,paragrafo 2
6766,2,24,25109,84435,suma,paragrafo 2
6767,2,24,25110,84435,suma,paragrafo 2
6768,2,24,25111,84435,suma,paragrafo 2
6769,2,24,25112,84435,suma,paragrafo 2
6770,2,24,25113,84435,suma,paragrafo 2
6771,2,24,25130,84435,suma,paragrafo 2
6772,2,24,25131,84435,suma,paragrafo 2
6773,2,24,25132,84435,suma,paragrafo 2
6774,2,24,25133,84435,suma,paragrafo 2
6775,2,24,25134,84435,suma,paragrafo 2
6776,2,24,25135,84435,suma,paragrafo 2
6777,2,24,25136,84435,suma,paragrafo 2
6778,2,24,25137,84435,suma,paragrafo 2
6779,2,24,25138,84435,suma,paragrafo 2
6780,2,24,25139,84435,suma,paragrafo 2
6781,2,24,25140,84435,suma,paragrafo 2
6782,2,24,25141,84435,suma,paragrafo 2
6783,2,24,25142,84435,suma,paragrafo 2
6784,2,24,25143,84435,suma,paragrafo 2
6785,2,24,25144,84435,suma,paragrafo 2
6786,2,24,25145,84435,suma,paragrafo 2
6787,2,24,25146,84435,suma,paragrafo 2
6788,2,24,25147,84435,suma,paragrafo 2
6789,2,24,25148,84435,suma,paragrafo 2
6790,2,24,25160,84435,suma,paragrafo 2
6791,2,24,25161,84435,suma,paragrafo 2
6792,2,24,25162,84435,suma,paragrafo 2
6793,2,24,25163,84435,suma,paragrafo 2
6794,2,24,25164,84435,suma,paragrafo 2
6795,2,24,25165,84435,suma,paragrafo 2
6796,2,24,25166,84435,suma,paragrafo 2
6797,2,24,25167,84435,suma,paragrafo 2
6798,2,24,25168,84435,suma,paragrafo 2
6799,2,24,25169,84435,suma,paragrafo 2
6800,2,24,25170,84435,suma,paragrafo 2
6801,2,24,25171,84435,suma,paragrafo 2
6802,2,24,25172,84435,suma,paragrafo 2
6803,2,24,25173,84435,suma,paragrafo 2
6804,2,24,25174,84435,suma,paragrafo 2
6805,2,24,25175,84435,suma,paragrafo 2
6806,2,24,25176,84435,suma,paragrafo 2
6807,2,24,25177,84435,suma,paragrafo 2
6808,2,24,25178,84435,suma,paragrafo 2
6809,2,24,25179,84435,suma,paragrafo 2
6810,2,24,25180,84435,suma,paragrafo 2
6811,2,24,25181,84435,suma,paragrafo 2
6812,2,24,25182,84435,suma,paragrafo 2
6813,2,44,13320,360,ayudantia,paragrafo 2
6814,2,44,13422,360,ayudantia,paragrafo 2
6815,2,44,13908,360,ayudantia,paragrafo 2
6816,2,45,1933210,50,aumento,paragrafo 1
6817,2,45,1935024,50,aumento,paragrafo 1
6818,2,45,1934610,50,aumento,paragrafo 1
6819,2,45,1934620,50,aumento,paragrafo 1
6820,2,45,1932040,50,aumento,paragrafo 1
6821,2,45,1932050,50,aumento,paragrafo 1
6822,2,45,1934625,50,aumento,paragrafo 1
6823,2,45,1934628,50,aumento,paragrafo 1
6824,2,45,1932080,50,aumento,paragrafo 1
6825,2,45,1932070,50,aumento,paragrafo 1
6826,2,45,1932083,50,aumento,paragrafo 1
6827,2,45,1932085,50,aumento,paragrafo 1
6828,2,45,1932087,50,aumento,paragrafo 1
6829,2,45,1932088,50,aumento,paragrafo 1
6830,2,45,1912090,50,aumento,paragrafo 1
6831,2,45,1914630,50,aumento,paragrafo 1
6832,2,45,1933230,50,aumento,paragrafo 1
6833,2,45,1933240,50,aumento,paragrafo 1
6834,2,45,1934640,50,aumento,paragrafo 1
6835,2,45,1932055,50,aumento,paragrafo 1
6836,2,45,1932093,50,aumento,paragrafo 1
6837,2,45,1936710,50,aumento,paragrafo 1
6838,2,45,1935010,50,aumento,paragrafo 1
6839,2,45,1936720,50,aumento,paragrafo 1
6840,2,45,1935027,50,aumento,paragrafo 1
6841,2,45,1925630,50,aumento,paragrafo 1
6842,2,45,1931020,50,aumento,paragrafo 1
6843,2,45,1922110,50,aumento,paragrafo 1
6844,2,45,1924650,50,aumento,paragrafo 1
6845,2,45,1933436,50,aumento,paragrafo 1
6846,2,45,1933250,50,aumento,paragrafo 1
6847,2,45,1933260,50,aumento,paragrafo 1
6848,2,45,1932120,50,aumento,paragrafo 1
6849,2,45,1932130,50,aumento,paragrafo 1
6850,2,45,1922140,50,aumento,paragrafo 1
6851,2,45,1932150,50,aumento,paragrafo 1
6852,2,45,1932160,50,aumento,paragrafo 1
6853,2,45,1932170,50,aumento,paragrafo 1
6854,2,45,1932175,50,aumento,paragrafo 1
6855,2,45,1932180,50,aumento,paragrafo 1
6856,2,45,1932190,50,aumento,paragrafo 1
6857,2,45,1934510,50,aumento,paragrafo 1
6858,2,45,1933270,50,aumento,paragrafo 1
6859,2,45,1922210,50,aumento,paragrafo 1
6860,2,45,1924660,50,aumento,paragrafo 1
6861,2,45,1932396,50,aumento,paragrafo 1
6862,2,45,1933433,50,aumento,paragrafo 1
6863,2,45,1933546,50,aumento,paragrafo 1
6864,2,45,1933548,50,aumento,paragrafo 1
6865,2,45,1932220,50,aumento,paragrafo 1
6866,2,45,1932230,50,aumento,paragrafo 1
6867,2,45,1926725,50,aumento,paragrafo 1
6868,2,45,1922096,50,aumento,paragrafo 1
6869,2,45,1933710,50,aumento,paragrafo 1
6870,2,45,1933720,50,aumento,paragrafo 1
6871,2,45,1933290,50,aumento,paragrafo 1
6872,2,45,1933730,50,aumento,paragrafo 1
6873,2,45,1926740,50,aumento,paragrafo 1
6874,2,45,1936725,50,aumento,paragrafo 1
6875,2,45,1931030,50,aumento,paragrafo 1
6876,2,45,1935079,50,aumento,paragrafo 1
6877,2,45,1915280,50,aumento,paragrafo 1
6878,2,45,1935615,50,aumento,paragrafo 1
6879,2,45,1935330,50,aumento,paragrafo 1
6880,2,45,1933300,50,aumento,paragrafo 1
6881,2,45,1935300,50,aumento,paragrafo 1
6882,2,45,1915310,50,aumento,paragrafo 1
6883,2,45,1934520,50,aumento,paragrafo 1
6884,2,45,1934540,50,aumento,paragrafo 1
6885,2,45,1934530,50,aumento,paragrafo 1
6886,2,45,1934550,50,aumento,paragrafo 1
6887,2,45,1934560,50,aumento,paragrafo 1
6888,2,45,1934563,50,aumento,paragrafo 1
6889,2,45,1934565,50,aumento,paragrafo 1
6890,2,45,1934568,50,aumento,paragrafo 1
6891,2,45,1935320,50,aumento,paragrafo 1
6892,2,45,1916500,50,aumento,paragrafo 1
6893,2,45,1931040,50,aumento,paragrafo 1
6894,2,45,1931050,50,aumento,paragrafo 1
6895,2,45,1921060,50,aumento,paragrafo 1
6896,2,45,1931070,50,aumento,paragrafo 1
6897,2,45,1932240,50,aumento,paragrafo 1
6898,2,45,1932250,50,aumento,paragrafo 1
6899,2,45,1935346,50,aumento,paragrafo 1
6900,2,45,1932253,50,aumento,paragrafo 1
6901,2,45,1932255,50,aumento,paragrafo 1
6902,2,45,1933310,50,aumento,paragrafo 1
6903,2,45,1935350,50,aumento,paragrafo 1
6904,2,45,1932263,50,aumento,paragrafo 1
6905,2,45,1917310,50,aumento,paragrafo 1
6906,2,45,1932265,50,aumento,paragrafo 1
6907,2,45,1933320,50,aumento,paragrafo 1
6908,2,45,1933457,50,aumento,paragrafo 1
6909,2,45,1932270,50,aumento,paragrafo 1
6910,2,45,1932273,50,aumento,paragrafo 1
6911,2,45,1932257,50,aumento,paragrafo 1
6912,2,45,1926750,50,aumento,paragrafo 1
6913,2,45,1912280,50,aumento,paragrafo 1
6914,2,45,1933576,50,aumento,paragrafo 1
6915,2,45,1935360,50,aumento,paragrafo 1
6916,2,45,1935365,50,aumento,paragrafo 1
6917,2,45,1936760,50,aumento,paragrafo 1
6918,2,45,1935370,50,aumento,paragrafo 1
6919,2,45,1925380,50,aumento,paragrafo 1
6920,2,45,1936770,50,aumento,paragrafo 1
6921,2,45,1925375,50,aumento,paragrafo 1
6922,2,45,1925378,50,aumento,paragrafo 1
6923,2,45,1933338,50,aumento,paragrafo 1
6924,2,45,1932300,50,aumento,paragrafo 1
6925,2,45,1924670,50,aumento,paragrafo 1
6926,2,45,1932305,50,aumento,paragrafo 1
6927,2,45,1922290,50,aumento,paragrafo 1
6928,2,45,1933740,50,aumento,paragrafo 1
6929,2,45,1932310,50,aumento,paragrafo 1
6930,2,45,1936775,50,aumento,paragrafo 1
6931,2,45,1935385,50,aumento,paragrafo 1
6932,2,45,1922320,50,aumento,paragrafo 1
6933,2,45,1933345,50,aumento,paragrafo 1
6934,2,45,1933350,50,aumento,paragrafo 1
6935,2,45,1932690,50,aumento,paragrafo 1
6936,2,45,1932335,50,aumento,paragrafo 1
6937,2,45,1935420,50,aumento,paragrafo 1
6938,2,45,1935430,50,aumento,paragrafo 1
6939,2,45,1932340,50,aumento,paragrafo 1
6940,2,45,1934690,50,aumento,paragrafo 1
6941,2,45,1921080,50,aumento,paragrafo 1
6942,2,45,1935030,50,aumento,paragrafo 1
6943,2,45,1935040,50,aumento,paragrafo 1
6944,2,45,1932350,50,aumento,paragrafo 1
6945,2,45,1932360,50,aumento,paragrafo 1
6946,2,45,1933760,50,aumento,paragrafo 1
6947,2,45,1935450,50,aumento,paragrafo 1
6948,2,45,1925460,50,aumento,paragrafo 1
6949,2,45,1925470,50,aumento,paragrafo 1
6950,2,45,1933360,50,aumento,paragrafo 1
6951,2,45,1933370,50,aumento,paragrafo 1
6952,2,45,1935485,50,aumento,paragrafo 1
6953,2,45,1935480,50,aumento,paragrafo 1
6954,2,45,1925490,50,aumento,paragrafo 1
6955,2,45,1925500,50,aumento,paragrafo 1
6956,2,45,1935050,50,aumento,paragrafo 1
6957,2,45,1935510,50,aumento,paragrafo 1
6958,2,45,1936167,50,aumento,paragrafo 1
6959,2,45,1932380,50,aumento,paragrafo 1
6960,2,45,1934730,50,aumento,paragrafo 1
6961,2,45,1933385,50,aumento,paragrafo 1
6962,2,45,1936790,50,aumento,paragrafo 1
6963,2,45,1935520,50,aumento,paragrafo 1
6964,2,45,1935540,50,aumento,paragrafo 1
6965,2,45,1922410,50,aumento,paragrafo 1
6966,2,45,1922420,50,aumento,paragrafo 1
6967,2,45,1932425,50,aumento,paragrafo 1
6968,2,45,1912430,50,aumento,paragrafo 1
6969,2,45,1932440,50,aumento,paragrafo 1
6970,2,45,1932020,50,aumento,paragrafo 1
6971,2,45,1917320,50,aumento,paragrafo 1
6972,2,45,1926970,50,aumento,paragrafo 1
6973,2,45,1926728,50,aumento,paragrafo 1
6974,2,45,1916800,50,aumento,paragrafo 1
6975,2,45,1917110,50,aumento,paragrafo 1
6976,2,45,1936908,50,aumento,paragrafo 1
6977,2,45,1931130,50,aumento,paragrafo 1
6978,2,45,1935550,50,aumento,paragrafo 1
6979,2,45,1935555,50,aumento,paragrafo 1
6980,2,45,1925600,50,aumento,paragrafo 1
6981,2,45,1925560,50,aumento,paragrafo 1
6982,2,45,1925570,50,aumento,paragrafo 1
