pk_id_diagnostisco;pk_codido_diagnostico;descripcion_diagnostico;fk_id_tipo_origen;aplica_sexo
11533;Y491;EFECTOS ADVERSOS DE ANTIDEPRESIVOS INHIBIDORES DE LA MONOAMINOOXIDASA;4;Ambos
11534;Y492;EFECTOS ADVERSOS DE OTROS ANTIDEPRESIVOS Y LOS NO ESPECIFICADOS;4;Ambos
11535;Y493;EFECTOS ADVERSOS DE ANTIPSICOTICOS Y NEUROLEPTICOS FENOTIAZINICOS;4;Ambos
11536;Y494;EFECTOS ADVERSOS DE NEUROLEPTICOS DE LA BUTIROFENONA Y TIOXANTINA;4;Ambos
11537;Y495;EFECTOS ADVERSOS DE OTROS ANTIPSICOTICOS Y NEUROLEPTICOS;4;Ambos
11538;Y496;EFECTOS ADVERSOS DE PSICODISLEPTICOS [ALUCINOGENOS];4;Ambos
11539;Y497;EFECTOS ADVERSOS DE PSICOESTIMULANTES CON ABUSO POTENCIAL;4;Ambos
11540;Y498;EFECTOS ADVERSOS DE OTRAS DROGAS PSICOTROPICAS, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
11541;Y499;EFECTOS ADVERSOS DE DROGAS PSICOTROPICAS NO ESPECIFICADAS;4;Ambos
11542;Y500;EFECTOS ADVERSOS DE ANALEPTICOS;4;Ambos
11543;Y501;EFECTOS ADVERSOS DE ANTAGONISTAS DE OPIACEOS;4;Ambos
11544;Y502;EFECTOS ADVERSOS DE METILXANTINAS, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
11545;Y508;EFECTOS ADVERSOS DE OTROS ESTIMULANTES DEL SISTEMA NERVIOSO CENTRAL;4;Ambos
11546;Y509;EFECTOS ADVERSOS DE ESTIMULANTE NO ESPECIFICADO DEL SISTEMA NERVIOSO CENTRAL;4;Ambos
11547;Y510;EFECTOS ADVERSOS DE AGENTES ANTICOLINESTERASA;4;Ambos
11548;Y511;EFECTOS ADVERSOS DE OTROS PARASIMPATICOMIMETICOS [COLINERGICOS];4;Ambos
11549;Y512;EFECTOS ADVERSOS DE DROGAS BLOQUEADORAS GANGLIONARES, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
11550;Y513;EFECTOS ADVERSOS DE OTROS PARASIMPATICOLITICOS [ANTICOLINERGICOS Y ANTIMUSCARINICOS] Y ESPASMOLITICOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11551;Y514;EFECTOS ADVERSOS DE AGONISTAS [ESTIMULANTES] PREDOMINANTEMENTE ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11552;Y515;EFECTOS ADVERSOS DE AGONISTAS [ESTIMULANTES] PREDOMINANTEMENTE BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11553;Y516;EFECTOS ADVERSOS DE ANTAGONISTAS [BLOQUEADORES] ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11554;Y517;EFECTOS ADVERSOS DE ANTAGONISTAS [BLOQUEADORES] BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11555;Y518;EFECTOS ADVERSOS DE AGENTES BLOQUEADORES NEURO-ADRENERGICOS QUE ACTUAN CENTRALMENTE, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11556;Y519;EFECTOS ADVERSOS DE OTRAS DROGAS QUE AFECTAN PRIMARIAMENTE EL SISTEMA NERVIOSO AUTONOMO, Y LAS NO ESPECIFICADAS;4;Ambos
11557;Y520;EFECTOS ADVERSOS DE GLUCOSIDOS CARDIOTONICOS Y DROGAS DE ACCION SIMILAR;4;Ambos
11558;Y521;EFECTOS ADVERSOS DE BLOQUEADORES DEL CANAL DEL CALCIO;4;Ambos
11559;Y522;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIARRITMICAS, NO CLASIFICADAS EN OTRAS PARTES;4;Ambos
11560;Y523;EFECTOS ADVERSOS DE VASODILATADORES CORONARIOS, NO CLASIFICADOS EN OTRAS PARTES;4;Ambos
11561;Y524;EFECTOS ADVERSOS DE INHIBIDORES DE LA ENZIMA CONVERTIDORA DE ANGIOTENSINA;4;Ambos
11562;Y525;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIHIPERTENSIVAS, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
11563;Y526;EFECTOS ADVERSOS DE DROGAS ANTIHIPERLIPIDEMICAS Y ANTIARTERIOSCLEROTICAS;4;Ambos
11564;Y527;EFECTOS ADVERSOS DE VASODILATADORES PERIFERICOS;4;Ambos
11565;Y528;EFECTOS ADVERSOS DE DROGAS ANTIVARICOSAS, INCLUSIVE AGENTES ESCLEROSANTES;4;Ambos
11566;Y529;EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA CARDIOVASCULAR, Y LOS NO ESPECIFICADOS;4;Ambos
11567;Y530;EFECTOS ADVERSOS DE BLOQUEADORES DE LOS RECEPTORES H2 DE HISTAMINA;4;Ambos
11568;Y531;EFECTOS ADVERSOS DE OTRAS DROGAS ANTIACIDAS E INHIBIDORAS DE LA SECRECION GASTRICA;4;Ambos
11569;Y532;EFECTOS ADVERSOS DE LAXANTES ESTIMULANTES;4;Ambos
11570;Y533;EFECTOS ADVERSOS DE LAXANTES SALINOS Y OSMOTICOS;4;Ambos
11571;Y534;EFECTOS ADVERSOS DE OTROS LAXANTES;4;Ambos
11572;Y535;EFECTOS ADVERSOS DE DIGESTIVOS;4;Ambos
11573;Y536;EFECTOS ADVERSOS DE DROGAS ANTIDIARREICAS;4;Ambos
11574;Y537;EFECTOS ADVERSOS DE EMETICOS;4;Ambos
11575;Y538;EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL;4;Ambos
11576;Y539;EFECTOS ADVERSOS DE AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL, NO ESPECIFICADOS;4;Ambos
11577;Y540;EFECTOS ADVERSOS DE MINERALOCORTICOIDES;4;Ambos
11578;Y541;EFECTOS ADVERSOS DE LOS BLOQUEADORES DE MINERALOCORTICOIDES [ANTAGONISTAS DE LA ALDOSTERONA];4;Ambos
11579;Y542;EFECTOS ADVERSOS DE LOS INHIBIDORES DE LA ANHIDRASA CARBONICA;4;Ambos
11580;Y543;EFECTOS ADVERSOS DE LOS DERIVADOS DE LA BENZOTIADIAZINA;4;Ambos
11581;Y544;"EFECTOS ADVERSOS DE DIURETICOS DE ASA [""HIGH-CEILING""]";4;Ambos
11582;Y545;EFECTOS ADVERSOS DE OTROS DIURETICOS;4;Ambos
11583;Y546;EFECTOS ADVERSOS DE AGENTES ELECTROLITICOS, CALORICOS Y DEL EQUILIBRIO HIDRICO;4;Ambos
11584;Y547;EFECTOS ADVERSOS DE AGENTES QUE AFECTAN LA CALCIFICACION;4;Ambos
11585;Y548;EFECTOS ADVERSOS DE AGENTES QUE AFECTAN EL METABOLISMO DEL ACIDO URICO;4;Ambos
11586;Y549;EFECTOS ADVERSOS DE SALES MINERALES NO CLASIFICADAS EN OTRA PARTE;4;Ambos
11587;Y550;EFECTOS ADVERSOS DE DROGAS OXITOCICAS;4;Ambos
11588;Y551;EFECTOS ADVERSOS DE RELAJANTES DE LOS MUSCULOS ESTRIADOS [AGENTES BLOQUEADORES NEUROMUSCULARES];4;Ambos
11589;Y552;EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE LOS MUSCULOS, Y LOS NO ESPECIFICADOS;4;Ambos
11590;Y553;EFECTOS ADVERSOS DE ANTITUSIGENOS;4;Ambos
11591;Y554;EFECTOS ADVERSOS DE EXPECTORANTES;4;Ambos
11592;Y555;EFECTOS ADVERSOS DE DROGAS CONTRA EL RESFRIADO COMUN;4;Ambos
11593;Y556;EFECTOS ADVERSOS DE ANTIASMATICOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11594;Y557;EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE EL SISTEMA RESPIRATORIO, Y LOS NO ESPECIFICADOS;4;Ambos
11595;Y560;EFECTOS ADVERSOS DE DROGAS ANTIMICOTICAS, ANTIINFECCIOSAS Y ANTIINFLAMATORIAS DE USO LOCAL, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
11596;Y561;EFECTOS ADVERSOS DE ANTIPRURIGINOSOS;4;Ambos
11597;Y562;EFECTOS ADVERSOS DE ASTRINGENTES Y DETERGENTES LOCALES;4;Ambos
11598;Y563;EFECTOS ADVERSOS DE EMOLIENTES, DEMULCENTES Y PROTECTORES;4;Ambos
11599;Y564;EFECTOS ADVERSOS DE DROGAS Y PREPARADOS QUERATOLITICOS, QUERATOPLASTICOS Y OTROS PARA EL TRATAMIENTO DEL CABELLO;4;Ambos
11600;Y565;EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OFTALMOLOGICOS;4;Ambos
11601;Y566;EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OTORRINOLARINGOLOGICOS;4;Ambos
11602;Y567;EFECTOS ADVERSOS DE DROGAS DENTALES, DE APLICACI?N TOPICA;4;Ambos
11603;Y568;EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS;4;Ambos
11604;Y569;EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS NO ESPECIFICADOS;4;Ambos
11605;Y570;EFECTOS ADVERSOS DE DEPRESORES DEL APETITO [ANOREXICOS];4;Ambos
11606;Y571;EFECTOS ADVERSOS DE DROGAS LIPOTROPICAS;4;Ambos
11607;Y572;EFECTOS ADVERSOS DE ANTIDOTOS Y AGENTES QUELANTES, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11608;Y573;EFECTOS ADVERSOS DE DISUASIVOS DEL ALCOHOL;4;Ambos
11609;Y574;EFECTOS ADVERSOS DE EXCIPIENTES FARMACEUTICOS;4;Ambos
11610;Y575;EFECTOS ADVERSOS DE MEDIOS DE CONTRASTE PARA RAYOS X;4;Ambos
11611;Y576;EFECTOS ADVERSOS DE OTROS AGENTES DIAGNOSTICOS;4;Ambos
11612;Y577;EFECTOS ADVERSOS DE VITAMINAS, NO CLASIFICADAS EN OTRA PARTE;4;Ambos
11613;Y578;EFECTOS ADVERSOS DE OTRAS DROGAS Y MEDICAMENTOS;4;Ambos
11614;Y579;EFECTOS ADVERSOS DE DROGAS Y MEDICAMENTOS NO ESPECIFICADOS;4;Ambos
11615;Y580;EFECTOS ADVERSOS DE LA VACUNA BCG;4;Ambos
11616;Y581;EFECTOS ADVERSOS DE LA VACUNA TIFOIDEA Y PARATIFOIDEA;4;Ambos
11617;Y582;EFECTOS ADVERSOS DE LA VACUNA CONTRA EL COLERA;4;Ambos
11618;Y583;EFECTOS ADVERSOS DE LA VACUNA CONTRA LA PESTE;4;Ambos
11619;Y584;EFECTOS ADVERSOS DE LA VACUNA CONTRA EL TETANOS;4;Ambos
11620;Y585;EFECTOS ADVERSOS DE LA VACUNA CONTRA LA DIFTERIA;4;Ambos
11621;Y586;EFECTOS ADVERSOS DE LA VACUNA CONTRA LA TOS FERINA, INCLUSIVE COMBINACIONES CON UN COMPONENTE PERTUSIS;4;Ambos
11622;Y588;EFECTOS ADVERSOS DE VACUNAS BACTERIANAS MIXTAS, EXCEPTO COMBINACIONES CON UN COMPONENTE PERTUSIS;4;Ambos
11623;Y589;EFECTOS ADVERSOS DE OTRAS VACUNAS BACTERIANAS, Y LAS NO ESPECIFICADAS;4;Ambos
11624;Y590;EFECTOS ADVERSOS DE VACUNAS VIRALES;4;Ambos
11625;Y591;EFECTOS ADVERSOS DE VACUNAS CONTRA RICKETTSIAS;4;Ambos
11626;Y592;EFECTOS ADVERSOS DE VACUNAS ANTIPROTOZOARIAS;4;Ambos
11627;Y593;EFECTOS ADVERSOS DE LA INMUNOGLOBULINA;4;Ambos
11628;Y598;EFECTOS ADVERSOS DE OTRAS VACUNAS Y SUSTANCIAS BIOLOGICAS ESPECIFICADAS;4;Ambos
11629;Y599;EFECTOS ADVERSOS DE OTRAS VACUNAS O SUSTANCIAS BIOLOGICAS NO ESPECIFICADAS;4;Ambos
11630;Y600;INCIDENTE DURANTE OPERACI?N QUIRURGICA;4;Ambos
11631;Y601;INCIDENTE DURANTE INFUSION O TRANSFUSION;4;Ambos
11632;Y602;INCIDENTE DURANTE DIALISIS RENAL U OTRA PERFUSION;4;Ambos
11633;Y603;INCIDENTE DURANTE INYECCION O INMUNIZACION;4;Ambos
11634;Y604;INCIDENTE DURANTE EXAMEN ENDOSCOPICO;4;Ambos
11635;Y605;INCIDENTE DURANTE CATETERIZACION CARDIACA;4;Ambos
11636;Y606;INCIDENTE DURANTE ASPIRACION, PUNCION Y OTRA CATETERIZACION;4;Ambos
11637;Y607;INCIDENTE DURANTE ADMINISTRACION DE ENEMA;4;Ambos
11638;Y608;INCIDENTE DURANTE OTRAS ATENCIONES MEDICAS Y QUIRURGICAS;4;Ambos
11639;Y609;INCIDENTE DURANTE ATENCION MEDICA Y QUIRURGICA NO ESPECIFICADA;4;Ambos
11640;Y610;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE OPERACI?N QUIRURGICA;4;Ambos
11641;Y611;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE INFUSION O TRANSFUSION;4;Ambos
11642;Y612;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE DIALISIS RENAL U OTRA PERFUSION;4;Ambos
11643;Y613;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE INYECCION O INMUNIZACION;4;Ambos
11644;Y614;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE EXAMEN ENDOSCOPICO;4;Ambos
11645;Y615;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE CATETERIZACION CARDIACA;4;Ambos
11646;Y616;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE ASPIRACION, PUNCION Y OTRA CATETERIZACION;4;Ambos
11647;Y617;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE REMOCION DE CATETER O TAPONAMIENTO;4;Ambos
11648;Y618;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE OTRAS ATENCIONES MEDICAS Y QUIRURGICAS;4;Ambos
11649;Y619;OBJETO EXTRAÛO DEJADO ACCIDENTALMENTE EN EL CUERPO DURANTE ATENCION MEDICA Y QUIRURGICA NO ESPECIFICADA;4;Ambos
11650;Y620;FALLAS EN LA ESTERILIZACION DURANTE OPERACI?N QUIRURGICA;4;Ambos
11651;Y621;FALLAS EN LA ESTERILIZACION DURANTE INFUSION O TRANSFUSION;4;Ambos
11652;Y622;FALLAS EN LA ESTERILIZACION DURANTE DIALISIS RENAL U OTRA PERFUSION;4;Ambos
11653;Y623;FALLAS EN LA ESTERILIZACION DURANTE INYECCION O INMUNIZACION;4;Ambos
11654;Y624;FALLAS EN LA ESTERILIZACION DURANTE EXAMEN ENDOSCOPICO;4;Ambos
11655;Y625;FALLAS EN LA ESTERILIZACION DURANTE CATETERIZACION CARDIACA;4;Ambos
11656;Y626;FALLAS EN LA ESTERILIZACION DURANTE ASPIRACION, PUNCION Y OTRA CATETERIZACION;4;Ambos
11657;Y628;FALLAS EN LA ESTERILIZACION DURANTE OTRAS ATENCIONES MEDICAS Y QUIRURGICAS;4;Ambos
11658;Y629;FALLAS EN LA ESTERILIZACION DURANTE ATENCION MEDICA Y QUIRURGICA NO ESPECIFICADA;4;Ambos
11659;Y630;EXCESIVA CANTIDAD DE SANGRE U OTRO LIQUIDO ADMINISTRADO DURANTE UNA INFUSION O TRANSFUSION;4;Ambos
11660;Y631;DILUCION INCORRECTA DE LIQUIDO DURANTE UNA INFUSION;4;Ambos
11661;Y632;SOBREDOSIS DE RADIACION ADMINISTRADA DURANTE TERAPIA;4;Ambos
11662;Y633;EXPOSICION INADVERTIDA DEL PACIENTE A RADIACION DURANTE LA ATENCION MEDICA;4;Ambos
11663;Y634;FALLA EN LA DOSIFICACION EN ELECTROCHOQUE O EN CHOQUE INSULINICO;4;Ambos
11664;Y635;FALLA EN EL CONTROL DE LA TEMPERATURA, EN TAPONAMIENTOS Y APLICACIONES LOCALES;4;Ambos
11665;Y636;NO ADMINISTRACION DE DROGAS, MEDICAMENTOS O SUSTANCIAS BIOLOGICAS NECESARIAS;4;Ambos
11666;Y638;FALLA EN LA DOSIFICACION DURANTE OTRAS ATENCIONES MEDICAS Y QUIRURGICAS;4;Ambos
11667;Y639;FALLA EN LA DOSIFICACION DURANTE ATENCION MEDICA Y QUIRURGICA NO ESPECIFICADA;4;Ambos
11668;Y640;MEDICAMENTO O SUSTANCIA BIOLOGICA CONTAMINADO EN INFUSION O TRANSFUSION;4;Ambos
11669;Y641;MEDICAMENTO O SUSTANCIA BIOLOGICA CONTAMINADO, INYECTADO O USADO PARA INMUNIZACION;4;Ambos
11670;Y648;MEDICAMENTO O SUSTANCIA BIOLOGICA CONTAMINADO, ADMINISTRADO POR OTROS MEDIOS;4;Ambos
11671;Y649;MEDICAMENTO O SUSTANCIA BIOLOGICA CONTAMINADO, ADMINISTRADO POR MEDIOS NO ESPECIFICADOS;4;Ambos
11672;Y650;SANGRE INCOMPATIBLE USADA EN TRANSFUSION;4;Ambos
11673;Y651;LIQUIDO ERRONEO USADO EN INFUSION;4;Ambos
11674;Y652;FALLA EN LA SUTURA O LIGADURA DURANTE OPERACI?N QUIRURGICA;4;Ambos
11675;Y653;TUBO ENDOTRAQUEAL COLOCADO ERRONEAMENTE DURANTE PROCEDIMIENTO ANESTESICO;4;Ambos
11676;Y654;FALLA EN LA INTRODUCCION O REMOCION DE OTRO TUBO O INSTRUMENTO;4;Ambos
11677;Y655;REALIZACION DE UNA OPERACI?N INADECUADA;4;Ambos
11678;Y658;OTROS INCIDENTES ESPECIFICADOS DURANTE LA ATENCION MEDICA Y QUIRURGICA;4;Ambos
11679;Y66;NO ADMINISTRACION DE LA ATENCION MEDICA Y QUIRURGICA;4;Ambos
11680;Y69;INCIDENTES NO ESPECIFICADOS DURANTE LA ATENCION MEDICA Y QUIRURGICA;4;Ambos
11681;Y700;DISPOSITIVOS DE ANESTESIOLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11682;Y701;DISPOSITIVOS DE ANESTESIOLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11683;Y702;DISPOSITIVOS DE ANESTESIOLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11684;Y703;DISPOSITIVOS DE ANESTESIOLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11685;Y708;DISPOSITIVOS DE ANESTESIOLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11686;Y710;DISPOSITIVOS CARDIOVASCULARES ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11687;Y711;DISPOSITIVOS CARDIOVASCULARES ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11688;Y712;DISPOSITIVOS CARDIOVASCULARES ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11689;Y713;DISPOSITIVOS CARDIOVASCULARES ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11690;Y718;DISPOSITIVOS CARDIOVASCULARES ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11691;Y720;DISPOSITIVOS OTORRINOLARINGOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11692;Y721;DISPOSITIVOS OTORRINOLARINGOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11693;Y722;DISPOSITIVOS OTORRINOLARINGOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11694;Y723;DISPOSITIVOS OTORRINOLARINGOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11695;Y728;DISPOSITIVOS OTORRINOLARINGOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11696;Y730;DISPOSITIVOS DE GASTROENTEROLOGIA Y UROLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11697;Y731;DISPOSITIVOS DE GASTROENTEROLOGIA Y UROLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11698;Y732;DISPOSITIVOS DE GASTROENTEROLOGIA Y UROLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11699;Y733;DISPOSITIVOS DE GASTROENTEROLOGIA Y UROLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11700;Y738;DISPOSITIVOS DE GASTROENTEROLOGIA Y UROLOGIA ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11701;Y740;DISPOSITIVOS PARA USO HOSPITALARIO GENERAL Y PERSONAL ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11702;Y741;DISPOSITIVOS PARA USO HOSPITALARIO GENERAL Y PERSONAL ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11703;Y742;DISPOSITIVOS PARA USO HOSPITALARIO GENERAL Y PERSONAL ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11704;Y743;DISPOSITIVOS PARA USO HOSPITALARIO GENERAL Y PERSONAL ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11705;Y748;DISPOSITIVOS PARA USO HOSPITALARIO GENERAL Y PERSONAL ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11706;Y750;DISPOSITIVOS NEUROLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11707;Y751;DISPOSITIVOS NEUROLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11708;Y752;DISPOSITIVOS NEUROLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11709;Y753;DISPOSITIVOS NEUROLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11710;Y758;DISPOSITIVOS NEUROLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11711;Y760;DISPOSITIVOS GINECOLOGICOS Y OBSTETRICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11712;Y761;DISPOSITIVOS GINECOLOGICOS Y OBSTETRICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11713;Y762;DISPOSITIVOS GINECOLOGICOS Y OBSTETRICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11714;Y763;DISPOSITIVOS GINECOLOGICOS Y OBSTETRICOS ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11715;Y768;DISPOSITIVOS GINECOLOGICOS Y OBSTETRICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11716;Y770;DISPOSITIVOS OFTALMICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11717;Y771;DISPOSITIVOS OFTALMICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11718;Y772;DISPOSITIVOS OFTALMICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
11719;Y773;DISPOSITIVOS OFTALMICOS ASOCIADOS CON INCIDENTES ADVERSOS: INSTRUMENTOS QUIRURGICOS, DISPOSITIVOS Y MATERIALES (INCLUSIVE SUTURAS);4;Ambos
11720;Y778;DISPOSITIVOS OFTALMICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DIVERSOS, NO CLASIFICADOS EN OTRA PARTE;4;Ambos
11721;Y780;APARATOS RADIOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS DE DIAGNOSTICO Y MONITOREO;4;Ambos
11722;Y781;APARATOS RADIOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS TERAPEUTICOS (NO QUIRURGICOS) Y DE REHABILITACION;4;Ambos
11723;Y782;APARATOS RADIOLOGICOS ASOCIADOS CON INCIDENTES ADVERSOS: DISPOSITIVOS PROTESICOS Y OTROS IMPLANTES, MATERIALES Y ACCESORIOS;4;Ambos
